Spearman	Kendall	MutualInformation
1.00	1.00	1.39
-1.00	-1.00	0.69
0.60	0.41	2.83
0.12	0.05	2.64
0.20	0.20	1.61
0.03	0.07	1.79
0.71	0.47	2.30
0.43	0.47	1.79
0.41	0.31	2.40
1.00	1.00	1.10
0.01	-0.01	2.64
0.43	0.20	1.79
0.50	0.33	1.10
0.60	0.43	2.08
0.80	0.67	1.39
0.38	0.31	2.40
0.29	0.14	1.95
-0.11	-0.14	1.95
0.13	0.11	2.20
-0.80	-0.67	1.39
0.63	0.45	2.71
0.35	0.33	2.20
0.60	0.40	1.61
0.89	0.74	2.83
-0.10	0.00	1.61
0.71	0.52	1.95
0.60	0.40	1.61
0.48	0.29	2.08
-1.00	-1.00	0.69
-0.50	-0.33	1.10
0.63	0.47	2.94
-0.36	-0.21	2.08
0.80	0.60	1.61
0.15	0.00	2.20
0.77	0.64	2.56
0.20	0.20	1.61
0.75	0.62	1.95
-0.11	-0.14	1.95
0.32	0.22	2.89
0.51	0.39	2.71
1.00	1.00	1.39
0.79	0.62	1.95
0.80	0.67	1.39
0.32	0.18	2.56
-1.00	-1.00	0.69
-0.80	-0.67	1.39
0.57	0.44	2.20
1.00	1.00	0.69
1.00	1.00	1.79
0.74	0.59	2.83
0.07	0.05	1.95
0.46	0.35	2.77
0.70	0.60	1.61
0.51	0.33	2.71
0.70	0.56	3.04
0.61	0.42	2.30
0.24	0.20	3.09
-0.40	-0.33	1.39
0.08	0.05	2.40
-1.00	-1.00	0.69
0.60	0.40	1.61
0.50	0.38	3.37
0.20	0.20	1.61
0.50	0.33	1.10
0.90	0.80	1.61
0.04	0.05	1.95
0.29	0.21	2.08
0.57	0.42	2.40
0.53	0.44	2.20
0.61	0.48	2.48
0.26	0.20	1.79
0.55	0.38	3.00
1.00	1.00	1.10
-1.00	-1.00	0.69
0.74	0.60	2.77
0.83	0.73	1.79
0.50	0.33	1.10
-1.00	-1.00	0.69
1.00	1.00	1.10
0.25	0.20	2.40
0.94	0.82	2.30
0.70	0.51	3.26
0.59	0.47	3.18
0.18	0.09	2.40
1.00	1.00	0.69
0.15	0.09	2.71
-0.40	-0.33	1.39
0.55	0.44	2.20
-0.03	-0.07	1.79
0.20	0.11	2.20
0.00	0.05	1.95
-0.50	-0.33	1.10
0.43	0.29	2.08
-1.00	-1.00	1.10
0.87	0.70	2.48
1.00	1.00	0.69
0.50	0.36	3.30
0.11	0.14	1.95
0.61	0.45	2.40
0.50	0.20	1.61
0.54	0.43	1.95
0.60	0.40	1.61
0.26	0.18	3.76
0.27	0.19	3.37
0.54	0.36	2.48
0.52	0.28	2.20
0.76	0.54	2.56
0.41	0.32	3.18
0.80	0.67	1.39
0.50	0.33	1.10
0.78	0.71	2.40
0.01	0.01	2.64
0.40	0.40	1.61
0.50	0.20	1.61
0.60	0.47	1.79
0.12	0.00	2.08
1.00	1.00	0.69
0.55	0.39	2.89
0.57	0.44	2.56
0.12	0.11	2.30
0.79	0.62	1.95
0.54	0.43	1.95
0.63	0.39	2.71
1.00	1.00	0.69
-0.50	-0.33	1.10
0.19	0.14	2.08
0.63	0.44	3.18
0.32	0.19	2.83
0.85	0.68	2.83
-1.00	-1.00	0.69
0.52	0.38	2.40
-1.00	-1.00	0.69
-0.50	-0.33	1.10
0.89	0.73	1.79
-1.00	-1.00	0.69
-1.00	-1.00	0.69
-0.20	-0.20	1.61
-1.00	-1.00	0.69
0.54	0.43	1.95
-0.20	0.00	1.39
0.79	0.56	2.40
0.80	0.67	1.39
0.90	0.80	1.61
0.90	0.80	1.61
0.80	0.60	1.61
0.57	0.44	2.56
0.50	0.33	1.10
0.81	0.61	3.14
0.48	0.33	2.48
1.00	1.00	0.69
0.52	0.38	2.40
0.54	0.43	1.95
0.50	0.33	1.10
0.53	0.41	2.83
0.50	0.35	2.77
0.50	0.36	3.00
0.79	0.62	1.95
0.31	0.29	2.08
0.39	0.30	2.64
0.50	0.38	2.64
0.83	0.69	2.30
-0.07	-0.05	1.95
0.52	0.27	2.40
-1.00	-1.00	0.69
0.77	0.60	1.79
0.55	0.33	2.20
0.75	0.59	2.89
0.12	0.13	2.56
0.73	0.53	2.77
0.71	0.51	3.18
0.82	0.65	2.77
0.42	0.31	3.40
0.80	0.64	2.71
0.30	0.20	1.61
1.00	1.00	0.69
0.70	0.49	2.71
0.77	0.60	1.79
0.80	0.65	2.77
0.86	0.79	2.08
0.43	0.33	2.30
0.90	0.80	1.61
1.00	1.00	1.39
-0.20	0.00	1.39
0.20	0.20	1.61
1.00	1.00	1.10
0.70	0.60	1.61
0.43	0.20	1.79
0.57	0.50	2.08
0.50	0.36	2.08
0.37	0.28	2.89
0.50	0.36	2.64
0.96	0.90	1.95
1.00	1.00	0.69
0.47	0.35	2.71
-1.00	-1.00	1.10
0.10	0.00	1.61
0.44	0.32	3.18
0.53	0.40	3.71
1.00	1.00	1.39
0.77	0.64	2.40
-1.00	-1.00	0.69
0.40	0.28	2.56
0.40	0.33	1.39
0.45	0.37	3.33
0.76	0.60	3.00
0.81	0.57	2.08
0.76	0.62	2.56
-0.30	-0.20	1.61
0.61	0.49	2.56
0.66	0.47	1.79
-0.11	-0.14	1.95
0.08	0.05	2.40
0.10	0.00	1.61
0.40	0.40	1.61
0.40	0.33	1.39
0.64	0.47	3.40
0.89	0.73	1.79
0.73	0.56	2.71
1.00	1.00	1.61
0.50	0.33	1.10
0.39	0.24	1.95
0.80	0.60	1.61
-0.80	-0.67	1.39
0.50	0.33	1.10
0.56	0.38	2.83
0.36	0.28	3.37
0.27	0.21	2.64
0.34	0.20	2.40
0.49	0.33	1.79
0.50	0.33	1.10
0.47	0.33	2.20
0.87	0.67	3.09
0.65	0.46	2.94
0.78	0.59	3.61
0.65	0.44	2.20
0.55	0.31	2.89
0.43	0.31	3.00
0.58	0.44	2.56
0.74	0.54	2.56
0.76	0.58	2.64
1.00	1.00	1.39
0.49	0.33	1.79
1.00	1.00	1.10
0.86	0.71	1.95
0.23	0.19	2.64
0.88	0.72	2.20
0.40	0.27	3.04
0.50	0.33	1.10
0.29	0.14	2.08
0.81	0.63	3.18
1.00	1.00	0.69
1.00	1.00	1.10
0.36	0.24	2.30
0.14	0.14	2.08
0.54	0.45	2.77
1.00	1.00	1.39
0.27	0.21	2.83
0.40	0.33	1.39
0.00	0.20	1.61
0.74	0.50	2.08
0.26	0.21	2.08
0.71	0.50	2.08
-0.23	-0.17	2.20
-0.02	0.07	2.08
0.62	0.45	2.71
-0.40	-0.33	1.39
0.50	0.33	1.10
0.70	0.52	3.22
-0.50	-0.33	1.10
0.50	0.33	1.10
0.90	0.80	1.61
0.02	0.05	2.40
0.34	0.21	2.48
0.60	0.47	1.79
0.70	0.47	2.30
0.65	0.53	2.83
0.64	0.47	3.37
0.44	0.35	2.40
0.40	0.26	3.14
0.49	0.39	3.04
0.57	0.50	2.20
0.88	0.74	2.64
0.81	0.66	2.89
0.88	0.72	2.77
0.60	0.33	1.79
0.00	0.00	1.39
0.64	0.52	2.71
0.51	0.37	3.00
0.83	0.60	2.30
0.39	0.30	3.30
0.50	0.33	1.10
0.50	0.33	1.10
0.21	0.29	2.08
0.94	0.82	2.30
0.35	0.25	2.94
0.00	0.05	1.95
0.20	0.00	1.39
0.67	0.57	2.08
0.57	0.43	1.95
0.77	0.64	2.40
-1.00	-1.00	0.69
0.64	0.52	1.95
0.39	0.33	1.95
0.89	0.78	2.30
0.64	0.53	3.43
0.72	0.56	2.56
0.45	0.28	3.09
0.70	0.50	2.20
0.37	0.33	2.30
0.60	0.53	2.89
-0.50	-0.33	1.10
-0.70	-0.60	1.61
0.10	0.00	1.61
0.90	0.80	1.61
0.65	0.39	2.20
0.74	0.57	2.08
0.58	0.44	2.20
0.64	0.50	2.89
0.95	0.85	2.56
-0.50	-0.33	1.10
0.14	0.21	2.08
0.40	0.40	1.61
0.60	0.33	1.39
0.90	0.78	2.30
0.80	0.67	1.39
-0.60	-0.40	1.61
0.30	0.24	2.30
1.00	1.00	1.39
1.00	1.00	0.69
0.60	0.47	2.30
0.50	0.33	1.10
0.63	0.44	2.56
0.73	0.60	2.71
0.76	0.56	2.40
0.67	0.45	2.48
0.67	0.50	2.89
0.60	0.43	2.08
0.81	0.60	3.30
0.80	0.67	1.39
1.00	1.00	0.69
0.66	0.60	1.79
0.72	0.56	2.30
0.49	0.41	2.64
-1.00	-1.00	0.69
0.69	0.51	3.18
1.00	1.00	0.69
0.50	0.39	2.20
0.09	0.02	2.30
0.38	0.28	2.77
0.56	0.45	2.40
0.60	0.56	2.20
0.43	0.33	1.79
-0.10	-0.06	2.83
0.67	0.51	2.30
0.50	0.38	2.40
0.27	0.20	2.30
0.40	0.36	2.08
0.75	0.62	1.95
0.77	0.58	3.18
0.78	0.61	2.48
1.00	1.00	0.69
0.14	0.07	1.79
0.20	0.20	1.61
-1.00	-1.00	1.10
0.86	0.64	2.08
0.77	0.60	1.79
0.27	0.20	2.89
0.32	0.27	2.40
0.70	0.53	3.14
-0.40	-0.33	1.39
-0.50	-0.38	2.56
0.56	0.43	2.77
0.77	0.64	2.40
0.78	0.62	2.56
0.14	0.07	1.79
0.61	0.45	3.30
0.77	0.60	2.83
0.49	0.38	2.40
-1.00	-1.00	0.69
0.22	0.14	3.09
0.60	0.40	1.61
0.53	0.38	2.64
0.76	0.58	2.71
0.40	0.33	1.39
-0.40	-0.33	1.39
0.10	0.00	1.61
0.76	0.56	2.56
-0.10	0.00	1.61
-0.60	-0.40	1.61
0.07	0.05	1.95
0.15	0.12	2.77
0.48	0.38	3.00
0.72	0.54	3.61
0.80	0.67	1.39
1.00	1.00	1.79
0.36	0.25	2.94
0.42	0.33	3.09
0.10	0.00	1.61
0.60	0.40	1.61
0.60	0.47	1.79
0.75	0.52	1.95
0.66	0.54	2.56
0.83	0.71	2.08
0.57	0.46	2.56
0.48	0.35	2.94
0.60	0.39	2.71
0.41	0.26	3.04
0.30	0.20	1.61
0.20	0.00	1.39
0.79	0.64	2.08
0.71	0.50	2.08
0.80	0.60	1.61
-0.20	0.00	1.39
-1.00	-1.00	0.69
0.63	0.45	3.50
0.00	-0.05	1.95
0.80	0.60	1.61
0.47	0.39	2.71
0.90	0.80	1.61
0.50	0.33	1.10
0.40	0.37	2.77
0.00	0.00	1.61
0.50	0.33	1.10
-0.30	-0.20	1.61
0.88	0.72	2.20
1.00	1.00	0.69
0.80	0.67	1.39
0.89	0.73	1.79
0.73	0.54	2.56
-1.00	-1.00	0.69
-1.00	-1.00	0.69
0.54	0.47	1.79
0.93	0.78	2.64
0.83	0.67	2.64
0.50	0.33	1.10
0.50	0.33	1.10
0.33	0.20	2.40
0.74	0.50	2.77
0.47	0.34	2.64
0.56	0.40	3.40
0.50	0.41	2.83
-0.40	-0.33	1.39
0.50	0.33	1.10
0.88	0.79	2.08
0.78	0.59	3.04
0.60	0.33	1.39
0.33	0.27	2.48
0.80	0.67	1.39
0.70	0.45	2.40
0.00	0.00	1.39
0.63	0.43	3.33
-0.80	-0.67	1.39
0.40	0.33	1.39
0.89	0.81	1.95
-0.31	-0.20	1.79
0.54	0.43	1.95
-1.00	-1.00	0.69
0.73	0.51	2.94
0.76	0.59	2.56
0.46	0.36	2.48
0.75	0.52	1.95
0.31	0.20	1.79
0.64	0.62	1.95
0.80	0.61	3.18
0.12	0.22	2.20
0.09	0.07	1.79
-1.00	-1.00	0.69
0.31	0.20	1.79
0.89	0.73	1.79
0.78	0.64	2.48
0.50	0.21	2.08
0.76	0.54	3.30
0.49	0.33	1.79
1.00	1.00	0.69
1.00	1.00	0.69
0.40	0.33	1.39
0.60	0.43	2.71
0.89	0.73	2.77
-0.40	-0.33	1.39
0.53	0.42	2.48
-0.25	-0.24	1.95
0.72	0.54	2.56
0.65	0.50	2.71
0.80	0.67	2.20
0.64	0.52	1.95
0.73	0.54	2.71
0.77	0.56	2.56
0.53	0.44	2.20
0.58	0.47	2.64
0.54	0.41	2.64
0.51	0.38	2.40
0.28	0.22	2.77
0.79	0.58	2.71
0.83	0.65	3.47
-1.00	-1.00	0.69
0.50	0.33	1.10
0.79	0.62	1.95
1.00	1.00	1.10
1.00	1.00	1.10
0.32	0.14	1.95
0.74	0.58	2.48
-0.17	-0.07	2.08
0.78	0.58	3.30
0.49	0.36	2.64
0.63	0.51	3.00
0.45	0.45	2.48
0.56	0.39	2.71
0.50	0.33	1.95
0.45	0.33	3.18
0.30	0.13	2.77
0.50	0.38	3.50
0.43	0.43	1.95
0.30	0.20	1.61
-1.00	-1.00	0.69
0.70	0.60	1.61
0.72	0.51	2.30
-0.50	-0.33	1.10
0.34	0.25	2.64
0.00	0.00	1.39
0.77	0.60	1.79
0.50	0.20	1.61
-0.50	-0.33	1.10
0.10	0.00	1.61
0.59	0.33	2.48
1.00	1.00	1.39
0.60	0.33	1.39
1.00	1.00	1.10
0.32	0.14	1.95
0.80	0.67	1.39
0.50	0.33	1.10
0.80	0.60	1.61
0.57	0.42	2.48
0.50	0.33	1.10
1.00	1.00	0.69
0.13	0.13	2.40
0.90	0.80	1.61
0.74	0.53	2.89
0.70	0.60	1.61
1.00	1.00	1.10
0.79	0.62	1.95
0.30	0.20	1.61
0.79	0.60	2.30
0.79	0.58	2.64
0.83	0.73	1.79
0.72	0.54	2.64
-1.00	-1.00	0.69
0.00	0.00	1.39
0.81	0.57	2.08
0.21	0.21	2.08
0.01	-0.03	2.56
1.00	1.00	0.69
0.60	0.47	1.79
0.75	0.54	2.64
0.20	0.16	2.40
0.40	0.33	1.39
0.74	0.62	2.83
0.63	0.50	2.20
0.56	0.39	2.71
0.74	0.57	2.94
0.40	0.40	1.61
0.77	0.60	1.79
0.40	0.33	1.39
0.09	0.20	1.79
0.49	0.33	1.79
0.51	0.35	3.64
0.84	0.65	2.89
0.69	0.52	2.48
0.90	0.80	1.61
0.38	0.26	3.00
0.33	0.24	2.30
0.82	0.64	2.30
0.04	0.07	2.30
0.60	0.47	2.30
0.40	0.40	1.61
0.66	0.45	2.40
0.18	0.10	2.64
1.00	1.00	1.10
0.80	0.67	1.39
0.33	0.22	2.20
0.36	0.29	2.08
0.02	0.06	2.20
0.70	0.60	1.61
-0.26	-0.29	2.08
0.13	0.08	2.77
0.40	0.35	2.40
0.49	0.33	1.79
0.36	0.36	2.08
0.90	0.78	2.20
-1.00	-1.00	1.61
0.67	0.50	2.71
0.49	0.33	2.48
-0.01	-0.02	2.30
0.32	0.20	2.40
0.83	0.69	2.30
0.22	0.14	2.71
0.63	0.46	2.56
1.00	1.00	1.10
0.43	0.33	1.79
0.14	0.05	1.95
0.83	0.78	2.20
-1.00	-1.00	1.10
0.68	0.54	2.56
1.00	1.00	1.61
0.60	0.40	1.61
0.60	0.40	1.61
0.60	0.33	1.39
0.34	0.28	3.04
0.80	0.67	1.39
0.49	0.37	2.77
0.74	0.64	2.08
0.74	0.50	2.08
0.00	0.00	1.39
0.24	0.14	2.71
0.64	0.47	3.47
0.54	0.36	3.30
0.70	0.60	1.61
0.56	0.42	2.30
0.96	0.90	1.95
0.40	0.33	1.39
0.78	0.56	2.40
0.54	0.40	2.89
0.86	0.70	2.48
0.71	0.45	2.40
0.44	0.34	2.64
0.57	0.43	1.95
1.00	1.00	0.69
0.57	0.43	2.08
0.70	0.60	1.61
0.76	0.57	2.08
-0.50	-0.33	1.10
0.60	0.36	2.08
0.77	0.60	1.79
1.00	1.00	1.10
0.50	0.33	1.10
0.90	0.80	1.61
0.70	0.60	1.61
-0.20	0.00	1.39
-1.00	-1.00	1.10
0.10	0.00	1.61
0.80	0.67	1.39
1.00	1.00	1.10
0.60	0.33	1.39
0.40	0.40	1.61
-0.39	-0.24	1.95
0.10	0.03	2.48
0.58	0.49	2.40
0.66	0.47	1.79
0.89	0.73	1.79
0.75	0.60	3.30
0.48	0.33	2.30
0.73	0.50	3.22
0.82	0.67	2.89
0.55	0.24	2.48
0.71	0.54	2.64
0.49	0.34	2.64
-1.00	-1.00	1.39
0.75	0.62	1.95
0.00	0.20	1.61
0.61	0.44	2.94
-0.08	-0.16	2.30
1.00	1.00	1.10
0.83	0.73	1.79
0.40	0.21	2.08
-0.07	0.00	2.08
0.50	0.33	1.10
-0.50	-0.40	1.61
0.40	0.40	1.61
0.50	0.33	2.30
0.43	0.30	3.04
0.51	0.46	2.83
0.74	0.55	3.04
0.49	0.33	2.30
0.76	0.56	2.30
0.31	0.36	2.08
0.44	0.33	2.48
0.37	0.24	3.30
-0.50	-0.33	1.10
0.75	0.56	2.20
0.69	0.51	2.56
1.00	1.00	1.10
0.20	0.20	1.61
0.57	0.52	1.95
0.58	0.39	2.20
0.60	0.40	1.61
0.36	0.27	2.48
0.31	0.20	1.79
0.43	0.20	1.79
1.00	1.00	0.69
0.34	0.30	2.77
0.64	0.49	3.09
-0.80	-0.60	1.61
0.60	0.40	1.61
-0.26	-0.20	1.79
0.40	0.40	1.61
0.60	0.33	1.39
0.65	0.54	2.71
0.61	0.41	3.37
0.60	0.40	1.61
1.00	1.00	1.10
0.61	0.50	2.77
0.57	0.40	3.00
0.65	0.41	2.56
0.66	0.60	1.79
0.61	0.48	2.48
0.70	0.57	3.14
0.50	0.40	3.04
0.49	0.33	1.79
0.57	0.43	1.95
0.00	0.00	1.39
0.43	0.36	2.08
0.63	0.48	2.48
0.88	0.71	2.08
0.80	0.67	1.39
0.20	0.20	1.61
0.13	0.07	2.30
0.58	0.44	2.20
0.37	0.30	3.04
0.61	0.42	2.30
0.20	0.00	1.39
-0.40	-0.33	1.39
0.33	0.33	2.20
0.63	0.45	2.77
0.34	0.21	2.48
0.80	0.60	1.61
1.00	1.00	0.69
0.79	0.62	1.95
0.71	0.52	2.48
0.50	0.33	1.10
0.50	0.29	2.89
0.57	0.43	2.08
0.29	0.24	1.95
0.60	0.40	1.61
0.60	0.40	1.61
0.54	0.45	2.71
0.50	0.34	2.83
0.83	0.60	1.79
0.52	0.32	3.00
0.50	0.33	1.10
0.80	0.67	1.39
0.48	0.44	2.56
0.78	0.70	2.48
0.65	0.52	2.64
1.00	1.00	1.61
0.25	0.16	2.40
0.55	0.43	2.08
0.81	0.65	2.94
0.77	0.67	2.20
0.50	0.33	1.10
0.57	0.38	3.14
0.64	0.52	2.48
0.78	0.60	2.40
0.51	0.37	2.83
-0.10	0.00	1.61
1.00	1.00	1.10
0.47	0.33	2.48
0.54	0.33	1.79
0.54	0.36	3.04
0.67	0.49	3.22
-1.00	-1.00	0.69
-0.30	-0.20	1.61
0.67	0.46	3.43
0.26	0.07	1.79
0.55	0.43	2.77
0.54	0.41	2.71
0.54	0.47	1.79
0.69	0.48	3.71
0.81	0.64	2.08
0.66	0.48	3.18
0.73	0.55	3.00
0.39	0.28	2.83
0.49	0.40	3.37
0.57	0.42	3.97
0.48	0.36	3.14
0.62	0.50	2.20
-0.05	-0.11	2.20
0.51	0.35	2.77
1.00	1.00	0.69
0.76	0.64	2.08
0.73	0.56	2.20
0.88	0.71	2.08
0.48	0.39	2.48
0.30	0.20	1.61
0.72	0.51	2.30
0.52	0.46	2.56
0.87	0.70	2.71
0.56	0.40	3.97
0.37	0.20	1.79
0.80	0.67	1.39
0.32	0.24	1.95
-1.00	-1.00	0.69
0.45	0.28	2.20
0.59	0.45	2.48
-1.00	-1.00	1.10
0.20	0.00	1.39
1.00	1.00	0.69
0.55	0.39	2.20
1.00	1.00	0.69
0.80	0.67	1.39
0.50	0.31	2.56
-0.50	-0.33	1.10
0.65	0.53	3.14
0.93	0.86	2.08
0.63	0.46	3.18
0.37	0.33	1.79
0.00	0.00	1.39
0.50	0.33	1.10
0.68	0.49	2.89
0.60	0.40	1.61
0.43	0.20	1.79
0.70	0.60	1.61
0.26	0.14	2.08
0.52	0.38	2.30
0.81	0.63	2.94
0.50	0.33	1.10
0.89	0.73	1.79
-0.26	-0.20	1.79
0.56	0.39	3.50
-0.20	0.00	1.39
0.60	0.33	1.39
0.62	0.46	3.53
0.90	0.79	2.48
0.82	0.60	2.30
0.50	0.33	1.10
0.50	0.33	1.10
0.62	0.47	3.18
0.38	0.33	2.20
0.36	0.24	2.71
0.20	0.00	1.39
0.60	0.45	3.30
0.50	0.40	1.61
-0.12	-0.09	2.48
0.76	0.59	3.09
0.57	0.43	1.95
0.77	0.60	1.79
0.58	0.41	3.30
0.74	0.51	2.56
0.31	0.20	1.79
0.80	0.67	2.40
1.00	1.00	1.39
0.09	0.07	1.79
0.71	0.47	1.79
-0.27	-0.20	2.30
0.09	0.20	1.79
0.80	0.67	1.39
0.80	0.67	2.56
0.70	0.51	2.56
0.71	0.58	2.94
0.80	0.67	1.39
0.68	0.51	2.94
0.81	0.57	2.08
0.69	0.57	2.08
0.81	0.65	2.94
0.76	0.50	2.71
0.50	0.33	1.10
0.50	0.33	1.10
1.00	1.00	1.10
0.74	0.57	2.08
1.00	1.00	1.39
0.76	0.55	3.00
0.64	0.43	1.95
-1.00	-1.00	0.69
0.69	0.52	2.77
0.80	0.67	1.39
0.42	0.34	2.83
-1.00	-1.00	1.10
0.71	0.62	1.95
0.00	0.20	1.61
0.50	0.38	2.40
0.73	0.61	2.20
0.60	0.33	1.39
0.17	0.17	2.20
-1.00	-1.00	0.69
0.86	0.69	2.56
0.61	0.45	3.09
0.50	0.20	1.61
0.94	0.87	1.79
0.30	0.18	2.56
0.70	0.60	1.61
0.68	0.50	2.20
0.70	0.60	1.61
0.53	0.47	2.64
0.26	0.20	1.79
0.80	0.60	1.61
-0.12	0.00	2.08
0.81	0.60	3.33
0.75	0.62	1.95
-0.50	-0.33	1.10
0.50	0.40	1.61
0.60	0.47	1.79
0.10	0.00	1.61
0.90	0.80	1.61
0.75	0.62	1.95
1.00	1.00	1.10
0.89	0.73	1.79
0.40	0.33	1.39
0.95	0.83	2.20
0.60	0.33	1.39
0.60	0.47	1.79
1.00	1.00	0.69
0.60	0.33	1.39
0.50	0.33	1.10
0.86	0.71	1.95
0.71	0.60	1.79
0.36	0.36	2.08
0.03	-0.07	1.79
0.61	0.48	2.77
0.03	0.07	1.79
0.83	0.73	1.79
0.00	0.00	1.39
0.10	0.00	1.61
0.65	0.51	2.56
0.49	0.33	1.79
0.83	0.60	2.71
0.90	0.80	1.61
0.72	0.51	3.18
-0.10	-0.14	2.08
-0.60	-0.40	1.61
0.52	0.33	2.48
0.00	0.05	1.95
0.65	0.39	2.20
0.03	0.02	2.30
0.66	0.42	2.30
0.83	0.73	1.79
0.30	0.20	1.61
0.13	0.12	2.64
0.80	0.67	1.39
-0.20	-0.13	2.40
0.64	0.43	1.95
0.26	0.20	1.79
0.29	0.21	3.00
0.65	0.56	2.40
0.11	0.05	1.95
0.71	0.57	2.08
0.48	0.33	3.26
0.48	0.37	3.61
0.53	0.41	2.89
0.58	0.45	2.64
0.49	0.33	1.79
0.38	0.28	2.71
0.50	0.33	1.10
0.86	0.71	1.95
0.60	0.47	1.79
0.80	0.67	1.39
0.50	0.40	1.61
0.14	0.14	1.95
0.40	0.33	1.39
0.33	0.29	2.08
0.37	0.33	1.79
0.50	0.37	2.83
0.90	0.80	1.61
0.50	0.33	1.10
0.20	0.00	1.39
0.66	0.60	1.79
-0.20	-0.20	1.79
0.60	0.33	1.39
0.46	0.32	3.04
0.81	0.63	3.00
0.54	0.47	1.79
0.85	0.67	2.20
0.69	0.51	3.14
0.81	0.64	2.08
0.97	0.89	2.20
0.80	0.67	1.39
0.50	0.38	3.30
0.10	0.09	2.48
0.16	0.20	2.30
0.40	0.40	1.61
0.59	0.42	2.48
0.79	0.60	3.00
0.49	0.33	1.79
0.84	0.62	3.50
0.50	0.33	2.56
0.69	0.51	3.18
0.76	0.61	3.18
0.45	0.26	2.71
0.77	0.60	1.79
0.59	0.42	2.94
0.74	0.47	2.64
0.38	0.29	2.08
1.00	1.00	1.10
0.25	0.19	2.89
0.60	0.44	2.20
0.40	0.33	1.39
0.80	0.67	2.20
0.50	0.43	1.95
0.82	0.63	2.83
0.72	0.49	2.40
0.49	0.31	2.56
0.64	0.46	2.89
0.62	0.43	3.76
0.78	0.59	2.83
0.48	0.36	2.08
0.64	0.44	2.83
0.90	0.80	1.61
0.89	0.73	1.79
0.80	0.67	1.39
1.00	1.00	0.69
0.60	0.45	2.64
0.71	0.50	2.08
0.72	0.52	2.94
0.90	0.79	2.08
0.46	0.34	2.64
0.74	0.53	2.77
0.48	0.36	3.18
0.32	0.20	2.71
0.80	0.67	1.39
0.20	0.07	1.79
0.76	0.60	2.30
0.83	0.66	3.04
0.34	0.23	2.56
0.50	0.40	1.61
0.68	0.56	2.64
0.43	0.32	3.14
0.79	0.59	3.43
0.70	0.56	2.20
0.33	0.24	3.18
0.36	0.29	2.08
0.73	0.55	3.00
0.80	0.67	1.39
0.70	0.60	1.61
0.61	0.47	3.22
0.87	0.71	2.83
0.76	0.63	2.89
0.69	0.50	2.08
0.43	0.43	1.95
0.39	0.33	1.95
-0.14	-0.24	1.95
0.76	0.57	3.22
0.61	0.50	2.94
0.90	0.80	1.61
0.40	0.33	1.39
0.79	0.64	2.08
0.43	0.27	2.40
0.76	0.59	3.14
0.81	0.63	3.09
0.81	0.61	3.00
0.60	0.33	1.39
0.61	0.46	3.04
0.92	0.78	2.20
0.75	0.58	2.48
0.71	0.57	2.08
0.50	0.37	2.71
0.70	0.50	2.77
0.83	0.64	3.53
0.46	0.32	2.94
0.60	0.47	1.79
0.73	0.54	2.64
0.79	0.57	2.77
0.88	0.72	2.77
0.63	0.61	2.20
0.50	0.33	1.10
0.67	0.50	2.08
0.67	0.50	2.08
0.56	0.40	2.94
0.80	0.67	1.39
0.42	0.31	2.56
0.59	0.42	2.40
0.46	0.31	2.94
0.86	0.71	2.08
0.76	0.54	3.09
0.62	0.46	2.56
0.74	0.54	3.09
0.60	0.33	1.79
0.51	0.43	2.94
0.76	0.58	2.89
0.58	0.50	2.20
0.65	0.53	2.40
0.82	0.62	2.83
0.39	0.27	2.64
0.69	0.53	2.40
0.29	0.24	1.95
0.59	0.47	2.30
-0.16	-0.14	2.64
0.62	0.50	2.20
0.43	0.31	2.40
1.00	1.00	1.10
0.60	0.47	1.79
0.50	0.33	1.10
0.63	0.48	2.77
0.83	0.64	2.48
-0.50	-0.33	1.10
-0.10	-0.06	2.48
0.50	0.40	1.61
0.89	0.73	1.79
0.55	0.41	2.89
0.00	-0.20	1.61
0.46	0.36	2.56
0.47	0.36	3.26
0.32	0.24	1.95
0.11	0.14	1.95
-0.19	-0.07	2.08
0.56	0.39	2.71
0.27	0.15	2.56
0.74	0.49	3.22
0.72	0.52	2.48
0.94	0.87	1.79
0.62	0.47	2.30
1.00	1.00	1.10
0.89	0.73	1.79
0.87	0.73	2.48
0.21	0.14	1.95
-0.20	0.00	1.39
0.50	0.33	1.10
0.77	0.61	2.20
0.37	0.20	1.79
0.70	0.47	2.64
0.07	0.14	2.08
0.87	0.67	2.20
0.74	0.54	2.89
0.44	0.33	3.64
0.13	0.03	2.64
0.64	0.45	2.48
0.78	0.61	2.20
0.18	0.11	2.94
0.68	0.51	2.56
0.81	0.64	2.48
0.20	0.00	1.39
0.40	0.33	1.39
0.01	0.02	2.30
0.20	0.00	1.39
-1.00	-1.00	1.10
0.20	0.20	1.61
1.00	1.00	1.39
0.33	0.29	2.08
0.71	0.52	1.95
0.78	0.59	3.00
0.71	0.57	2.08
0.76	0.60	2.71
0.80	0.64	2.40
0.82	0.62	1.95
0.82	0.71	1.95
0.72	0.60	2.30
0.63	0.45	3.58
0.57	0.43	2.08
0.88	0.71	2.40
-0.50	-0.33	1.10
0.50	0.33	1.10
1.00	1.00	0.69
0.40	0.33	1.39
0.78	0.67	2.20
0.11	0.14	1.95
0.80	0.67	1.39
0.56	0.45	2.48
0.35	0.23	2.56
0.71	0.53	3.30
0.46	0.35	2.40
