Spearman	Kendall	MutualInformation
0.41	0.35	2.40
0.70	0.60	1.61
-0.31	-0.20	1.79
0.70	0.60	1.61
-0.06	-0.07	2.77
0.20	0.13	2.77
0.71	0.57	2.08
-1.00	-1.00	0.69
-0.80	-0.67	1.39
0.50	0.33	1.10
-0.28	-0.20	2.30
1.00	1.00	0.69
-0.39	-0.33	1.95
-0.40	-0.33	1.39
-0.21	-0.16	2.40
-0.29	-0.14	1.95
-0.20	-0.20	1.79
0.10	0.00	1.61
0.14	0.10	2.56
0.53	0.42	2.40
0.07	0.05	2.89
-0.07	0.00	2.08
0.43	0.33	1.79
-0.30	-0.20	1.61
-0.09	-0.07	2.77
0.31	0.20	1.79
-1.00	-1.00	0.69
0.60	0.40	1.61
0.42	0.21	2.56
0.80	0.67	1.39
1.00	1.00	0.69
0.14	0.09	2.83
0.10	0.05	2.64
-0.60	-0.40	1.61
0.94	0.87	1.79
0.45	0.29	2.30
-0.66	-0.47	1.79
-0.22	-0.16	2.40
0.50	0.33	1.10
0.01	0.05	2.64
0.77	0.60	1.79
-1.00	-1.00	1.10
-0.33	-0.21	2.08
0.40	0.33	1.39
0.63	0.49	2.40
-0.04	-0.05	1.95
0.57	0.43	1.95
0.15	0.11	2.20
0.20	0.00	1.39
0.36	0.30	2.71
0.35	0.28	2.20
-0.10	0.00	1.61
0.50	0.32	2.83
-0.10	0.00	1.61
-0.57	-0.43	1.95
-0.60	-0.40	1.61
0.07	0.00	2.08
-1.00	-1.00	0.69
-0.50	-0.33	1.10
0.39	0.26	2.94
-0.10	-0.07	2.08
0.50	0.20	1.61
0.37	0.28	2.20
0.48	0.41	2.56
0.60	0.40	1.61
0.86	0.71	1.95
0.39	0.33	1.95
0.62	0.49	2.89
0.17	0.16	2.71
0.00	0.00	1.39
0.39	0.33	1.95
0.80	0.67	1.39
0.03	-0.03	2.56
-1.00	-1.00	0.69
-0.60	-0.33	1.39
0.30	0.28	2.20
1.00	1.00	0.69
0.26	0.20	1.79
0.12	0.04	2.83
0.21	0.14	1.95
0.08	0.08	2.77
0.40	0.40	1.61
0.25	0.16	2.71
0.42	0.28	3.04
0.73	0.56	2.30
-0.03	-0.02	3.09
0.80	0.67	1.39
-0.31	-0.31	2.40
1.00	1.00	0.69
-0.30	-0.20	1.61
-0.18	-0.14	3.37
-0.30	-0.20	1.61
1.00	1.00	1.10
0.80	0.60	1.61
0.46	0.24	1.95
0.55	0.36	2.08
0.06	0.05	2.40
0.05	-0.06	2.20
0.19	0.03	2.48
0.60	0.47	1.79
0.33	0.21	3.00
-0.50	-0.33	1.10
-1.00	-1.00	0.69
0.19	0.12	2.77
-0.31	-0.20	1.79
-1.00	-1.00	1.10
-1.00	-1.00	0.69
-1.00	-1.00	1.10
0.18	0.13	2.40
-0.42	-0.24	2.30
0.13	0.13	3.26
-0.05	-0.09	3.18
0.44	0.35	2.40
1.00	1.00	0.69
0.01	0.01	2.71
0.40	0.33	1.39
-0.48	-0.33	2.20
-0.03	0.07	1.79
-0.32	-0.28	2.20
-0.36	-0.24	1.95
-0.50	-0.33	1.10
0.05	0.00	2.08
-1.00	-1.00	1.10
0.15	0.12	2.48
1.00	1.00	0.69
0.23	0.19	3.30
-0.57	-0.43	1.95
-0.42	-0.35	2.40
-0.30	-0.20	1.61
-0.11	-0.14	1.95
0.00	0.20	1.61
0.02	0.02	3.76
0.15	0.11	3.37
0.38	0.27	2.48
-0.15	0.00	2.20
0.36	0.26	2.56
0.30	0.24	3.18
0.60	0.33	1.39
0.50	0.33	1.10
0.43	0.24	2.40
0.21	0.19	2.64
0.10	0.00	1.61
-0.30	-0.20	1.61
0.43	0.20	1.79
0.10	0.14	2.08
1.00	1.00	0.69
0.50	0.35	2.89
0.43	0.28	2.56
-0.08	-0.11	2.30
-0.14	-0.05	1.95
0.04	0.05	1.95
0.24	0.18	2.71
1.00	1.00	0.69
-0.50	-0.33	1.10
0.07	0.14	2.08
-0.08	-0.06	3.18
-0.06	-0.06	2.83
-0.04	0.01	2.83
-1.00	-1.00	0.69
0.05	-0.02	2.40
-1.00	-1.00	0.69
-1.00	-1.00	1.10
-0.49	-0.33	1.79
-1.00	-1.00	0.69
1.00	1.00	0.69
-0.90	-0.80	1.61
1.00	1.00	0.69
0.25	0.14	1.95
0.00	0.00	1.39
0.49	0.35	2.40
0.40	0.33	1.39
0.50	0.40	1.61
-0.20	-0.20	1.61
-0.40	-0.40	1.61
-0.29	-0.18	2.56
0.50	0.33	1.10
0.35	0.23	3.14
0.06	-0.03	2.48
1.00	1.00	0.69
0.25	0.16	2.40
0.32	0.24	1.95
1.00	1.00	1.10
-0.04	-0.03	2.83
0.44	0.30	2.77
0.37	0.24	3.00
0.79	0.52	1.95
0.12	0.14	2.08
0.36	0.27	2.64
0.27	0.19	2.64
0.61	0.47	2.30
0.46	0.33	1.95
-0.15	-0.13	2.40
-1.00	-1.00	0.69
-0.94	-0.87	1.79
-0.15	0.00	2.20
0.29	0.20	2.89
0.15	0.10	2.56
0.25	0.18	2.77
0.59	0.43	3.18
0.05	0.05	2.77
0.27	0.16	3.40
0.13	0.05	2.71
0.10	0.00	1.61
1.00	1.00	0.69
0.34	0.22	2.71
0.37	0.33	1.79
0.47	0.33	2.77
0.57	0.43	2.08
0.53	0.33	2.30
0.50	0.40	1.61
0.80	0.67	1.39
0.40	0.33	1.39
-0.90	-0.80	1.61
1.00	1.00	1.10
0.70	0.60	1.61
-0.09	-0.07	1.79
-0.02	0.07	2.08
0.10	0.07	2.08
0.29	0.20	2.89
0.37	0.36	2.64
0.75	0.62	1.95
1.00	1.00	0.69
-0.21	-0.16	2.71
-1.00	-1.00	1.10
0.30	0.20	1.61
0.32	0.20	3.18
0.30	0.18	3.71
0.20	0.00	1.39
0.12	0.02	2.40
-1.00	-1.00	0.69
0.64	0.46	2.56
1.00	1.00	1.39
0.09	0.09	3.33
0.09	0.06	3.00
0.67	0.50	2.08
0.31	0.21	2.56
-0.10	0.00	1.61
0.25	0.15	2.56
0.26	0.20	1.79
0.68	0.52	1.95
-0.53	-0.35	2.40
-0.30	-0.20	1.61
0.10	0.00	1.61
-0.40	-0.33	1.39
0.21	0.13	3.40
0.43	0.47	1.79
0.12	0.07	2.71
0.10	0.00	1.61
-0.50	-0.33	1.10
0.54	0.43	1.95
0.70	0.60	1.61
-0.60	-0.33	1.39
1.00	1.00	1.10
0.10	0.07	2.83
-0.18	-0.15	3.37
-0.28	-0.10	2.64
0.36	0.24	2.40
0.43	0.20	1.79
0.50	0.33	1.10
0.43	0.33	2.20
0.40	0.28	3.09
0.06	0.05	2.94
0.27	0.18	3.61
0.32	0.28	2.20
0.09	0.05	2.89
0.45	0.31	3.00
-0.67	-0.44	2.56
0.34	0.23	2.56
0.11	0.05	2.64
-0.80	-0.67	1.39
0.14	0.20	1.79
1.00	1.00	1.10
0.43	0.33	1.95
0.13	0.10	2.64
0.37	0.17	2.20
0.28	0.21	3.04
0.50	0.33	1.10
0.05	-0.07	2.08
0.38	0.29	3.18
1.00	1.00	0.69
-0.50	-0.33	1.10
0.10	-0.07	2.30
-0.83	-0.71	2.08
0.21	0.17	2.77
0.00	0.00	1.39
0.13	0.12	2.83
0.20	0.00	1.39
-0.60	-0.40	1.61
-0.12	-0.07	2.08
-0.50	-0.43	2.08
0.55	0.50	2.08
0.07	0.06	2.20
-0.05	0.00	2.08
0.20	0.18	2.71
0.80	0.67	1.39
-0.50	-0.33	1.10
0.28	0.21	3.22
1.00	1.00	1.10
0.50	0.33	1.10
0.90	0.80	1.61
0.04	0.02	2.40
0.08	0.06	2.48
0.20	0.07	1.79
0.35	0.24	2.30
0.21	0.12	2.83
0.69	0.53	3.37
0.32	0.27	2.40
0.39	0.29	3.14
0.63	0.49	3.04
-0.27	-0.28	2.20
0.40	0.27	2.64
0.50	0.35	2.89
0.39	0.28	2.77
0.20	0.20	1.79
0.00	0.00	1.39
0.45	0.33	2.71
0.20	0.15	3.00
-0.18	-0.07	2.30
0.37	0.23	3.30
-0.50	-0.33	1.10
1.00	1.00	1.10
0.26	0.00	2.08
0.39	0.24	2.30
0.03	-0.02	2.94
0.39	0.24	1.95
1.00	1.00	1.39
0.24	0.07	2.08
0.57	0.43	1.95
0.14	0.09	2.40
-1.00	-1.00	0.69
0.57	0.43	1.95
-0.43	-0.33	1.95
0.61	0.42	2.30
0.19	0.11	3.43
-0.05	-0.03	2.56
0.00	-0.01	3.09
0.33	0.22	2.20
0.05	0.02	2.30
0.22	0.16	2.89
0.50	0.33	1.10
-0.60	-0.40	1.61
-0.10	0.00	1.61
0.40	0.40	1.61
-0.32	-0.22	2.20
-0.40	-0.29	2.08
0.35	0.28	2.20
0.36	0.25	2.89
0.40	0.28	2.56
-0.50	-0.33	1.10
0.17	0.14	2.08
-0.60	-0.40	1.61
0.60	0.33	1.39
0.56	0.42	2.30
-0.80	-0.67	1.39
0.80	0.60	1.61
-0.28	-0.16	2.30
0.20	0.00	1.39
1.00	1.00	0.69
0.75	0.60	2.30
-1.00	-1.00	1.10
0.14	0.10	2.56
0.61	0.50	2.71
0.04	0.05	2.40
0.57	0.39	2.48
-0.23	-0.18	2.89
0.45	0.36	2.08
0.31	0.21	3.30
0.80	0.67	1.39
1.00	1.00	0.69
0.54	0.47	1.79
0.43	0.29	2.30
0.51	0.34	2.64
1.00	1.00	0.69
0.03	-0.01	3.18
-1.00	-1.00	0.69
-0.17	-0.17	2.20
0.62	0.38	2.30
0.44	0.28	2.77
0.13	0.09	2.40
0.62	0.50	2.20
-0.54	-0.33	1.79
0.11	0.09	2.83
0.38	0.29	2.30
0.25	0.16	2.40
0.13	0.16	2.30
-0.38	-0.21	2.08
-0.32	-0.24	1.95
-0.06	-0.02	3.18
-0.08	-0.06	2.48
1.00	1.00	0.69
-0.26	-0.20	1.79
-0.20	-0.20	1.61
1.00	1.00	1.10
-0.10	-0.07	2.08
-0.31	-0.33	1.79
0.54	0.36	2.89
-0.13	-0.09	2.40
-0.05	-0.03	3.14
-1.00	-1.00	1.39
-0.49	-0.36	2.56
0.46	0.33	2.77
0.37	0.27	2.40
0.54	0.36	2.56
0.54	0.47	1.79
0.20	0.15	3.30
0.35	0.25	2.83
0.24	0.16	2.40
-1.00	-1.00	0.69
0.41	0.28	3.09
0.90	0.80	1.61
0.14	0.12	2.64
-0.15	-0.03	2.71
0.40	0.33	1.39
0.60	0.33	1.39
0.50	0.40	1.61
0.65	0.51	2.56
0.10	0.00	1.61
0.50	0.40	1.61
-0.14	-0.14	1.95
-0.40	-0.23	2.77
0.24	0.20	3.00
0.08	0.05	3.61
-0.20	0.00	1.39
0.26	0.20	1.79
0.17	0.11	2.94
0.11	0.06	3.09
0.30	0.20	1.61
0.30	0.20	1.61
-0.09	-0.07	1.79
0.21	0.14	1.95
0.04	0.03	2.56
0.48	0.36	2.08
0.21	0.13	2.56
0.02	0.05	2.94
0.23	0.16	2.71
0.36	0.23	3.04
-0.90	-0.80	1.61
-1.00	-1.00	1.39
0.50	0.36	2.08
-0.02	-0.07	2.08
-0.70	-0.60	1.61
-0.80	-0.67	1.39
-1.00	-1.00	0.69
0.07	0.05	3.50
-0.18	-0.14	1.95
1.00	1.00	1.61
0.19	0.22	2.71
0.90	0.80	1.61
-0.50	-0.33	1.10
0.08	0.02	2.77
0.20	0.20	1.61
1.00	1.00	1.10
0.50	0.40	1.61
0.77	0.56	2.20
1.00	1.00	0.69
0.60	0.33	1.39
0.94	0.87	1.79
0.48	0.31	2.56
-1.00	-1.00	0.69
-1.00	-1.00	0.69
0.09	-0.07	1.79
0.80	0.58	2.64
0.48	0.32	2.64
0.50	0.33	1.10
0.50	0.33	1.10
0.50	0.38	2.40
0.07	-0.02	2.77
0.19	0.16	2.64
0.24	0.16	3.40
0.54	0.41	2.83
-0.20	0.00	1.39
0.50	0.33	1.10
0.57	0.43	2.08
0.34	0.22	3.04
0.60	0.33	1.39
0.04	0.03	2.48
0.80	0.67	1.39
0.31	0.20	2.40
0.40	0.33	1.39
0.40	0.24	3.33
-0.40	-0.33	1.39
0.80	0.67	1.39
-0.11	-0.14	1.95
-0.20	-0.07	1.79
0.07	0.05	1.95
1.00	1.00	0.69
0.27	0.17	2.94
0.37	0.33	2.56
0.12	0.06	2.48
-0.21	-0.05	1.95
-0.31	-0.20	1.79
-0.29	-0.24	1.95
0.32	0.22	3.18
-0.42	-0.33	2.20
-0.03	-0.07	1.79
1.00	1.00	0.69
0.60	0.47	1.79
0.20	0.20	1.79
-0.11	-0.12	2.48
0.74	0.57	2.08
0.38	0.26	3.30
-0.09	-0.07	1.79
1.00	1.00	0.69
1.00	1.00	0.69
-0.40	-0.33	1.39
-0.41	-0.28	2.71
0.51	0.37	2.77
-0.20	0.00	1.39
0.07	0.06	2.48
-0.14	-0.24	1.95
0.01	0.03	2.56
-0.01	0.01	2.71
-0.52	-0.33	2.20
0.00	0.05	1.95
-0.21	-0.14	2.71
0.04	0.05	2.56
0.72	0.61	2.20
0.50	0.38	2.64
0.42	0.32	2.64
-0.43	-0.35	2.40
0.33	0.23	2.77
0.65	0.49	2.71
0.27	0.19	3.47
1.00	1.00	0.69
0.50	0.33	1.10
0.36	0.24	1.95
0.50	0.33	1.10
0.50	0.33	1.10
0.14	0.14	1.95
-0.24	-0.21	2.48
0.36	0.29	2.08
0.59	0.44	3.30
-0.00	-0.01	2.64
0.46	0.33	3.00
-0.10	-0.06	2.48
0.29	0.20	2.71
0.00	0.05	1.95
0.32	0.22	3.18
0.62	0.48	2.77
0.52	0.37	3.50
-0.50	-0.33	1.95
0.50	0.40	1.61
1.00	1.00	0.69
0.00	-0.20	1.61
0.77	0.56	2.30
0.50	0.33	1.10
0.61	0.36	2.64
-0.40	-0.33	1.39
-0.26	-0.20	1.79
0.10	0.00	1.61
0.50	0.33	1.10
-0.10	0.00	1.61
0.42	0.27	2.48
-0.40	-0.33	1.39
-0.40	-0.33	1.39
-1.00	-1.00	1.10
0.07	-0.05	1.95
-0.60	-0.33	1.39
-0.50	-0.33	1.10
0.70	0.60	1.61
0.59	0.48	2.48
0.50	0.33	1.10
1.00	1.00	0.69
0.17	0.13	2.40
0.60	0.40	1.61
0.32	0.22	2.89
0.90	0.80	1.61
1.00	1.00	1.10
0.89	0.71	1.95
1.00	1.00	1.61
-0.12	-0.07	2.30
0.65	0.49	2.64
0.83	0.73	1.79
0.13	0.05	2.64
-1.00	-1.00	0.69
-0.40	-0.33	1.39
-0.79	-0.64	2.08
-0.60	-0.50	2.08
-0.11	-0.08	2.56
1.00	1.00	0.69
0.26	0.20	1.79
0.11	0.08	2.64
0.31	0.20	2.40
0.40	0.33	1.39
0.09	0.07	2.83
0.73	0.50	2.20
0.30	0.20	2.71
0.15	0.10	2.94
-0.60	-0.40	1.61
-0.49	-0.33	1.79
0.60	0.33	1.39
-0.14	-0.07	1.79
0.49	0.33	1.79
0.16	0.10	3.64
0.36	0.23	2.89
0.06	0.06	2.48
0.70	0.60	1.61
-0.23	-0.17	3.00
0.38	0.33	2.30
0.39	0.29	2.30
-0.01	0.02	2.30
0.49	0.33	2.30
0.10	0.00	1.61
0.51	0.38	2.40
0.15	0.14	2.64
-0.50	-0.33	1.10
-1.00	-1.00	1.39
0.25	0.17	2.20
0.74	0.50	2.08
0.27	0.17	2.20
-1.00	-1.00	1.61
-0.50	-0.36	2.08
0.19	0.15	2.77
0.05	-0.02	2.40
0.60	0.47	1.79
-0.38	-0.21	2.08
0.53	0.44	2.20
-0.20	-0.20	1.61
0.37	0.28	2.71
0.64	0.48	2.48
-0.07	-0.02	2.30
-0.05	-0.05	2.40
0.08	0.02	2.30
0.13	0.12	2.71
-0.12	-0.10	2.56
0.50	0.33	1.10
0.26	0.20	1.79
0.07	-0.05	1.95
0.45	0.33	2.20
0.50	0.33	1.10
0.11	0.08	2.56
0.70	0.60	1.61
0.50	0.20	1.61
0.60	0.40	1.61
-0.40	-0.33	1.39
-0.11	-0.09	3.04
-0.20	0.00	1.39
0.13	0.02	2.77
-0.02	-0.07	2.08
0.81	0.64	2.08
1.00	1.00	1.39
-0.10	-0.07	2.71
0.30	0.20	3.47
0.30	0.21	3.30
0.70	0.60	1.61
0.59	0.38	2.30
-0.14	-0.05	1.95
-0.80	-0.67	1.39
0.06	0.05	2.40
0.39	0.24	2.89
0.31	0.24	2.48
-0.17	-0.13	2.40
0.06	0.05	2.64
0.00	0.05	1.95
1.00	1.00	0.69
0.21	0.00	2.08
0.90	0.80	1.61
0.33	0.21	2.08
-0.50	-0.33	1.10
-0.17	-0.07	2.08
-0.09	-0.20	1.79
0.50	0.33	1.10
-0.50	-0.33	1.10
0.30	0.20	1.61
0.30	0.20	1.61
-0.80	-0.67	1.39
0.50	0.33	1.10
0.40	0.40	1.61
0.40	0.33	1.39
1.00	1.00	1.10
0.00	0.00	1.39
0.40	0.40	1.61
0.46	0.33	1.95
0.13	0.15	2.48
-0.33	-0.24	2.40
0.14	0.07	1.79
0.60	0.47	1.79
0.71	0.52	3.30
0.09	0.02	2.30
0.19	0.15	3.22
0.14	0.10	2.89
-0.67	-0.55	2.48
0.57	0.38	2.64
0.26	0.19	2.64
0.00	0.00	1.39
0.14	0.14	1.95
0.00	0.20	1.61
0.22	0.12	2.94
0.43	0.38	2.30
0.50	0.33	1.10
0.66	0.47	1.79
-0.02	0.14	2.08
-0.43	-0.21	2.08
0.50	0.33	1.10
-0.20	-0.20	1.61
0.30	0.20	1.61
-0.03	0.02	2.30
0.31	0.20	3.04
0.22	0.18	2.83
0.53	0.38	3.04
0.45	0.29	2.30
0.20	0.20	2.30
0.10	0.14	2.08
0.31	0.24	2.48
0.23	0.15	3.30
-1.00	-1.00	1.10
0.12	0.11	2.20
0.33	0.23	2.56
0.50	0.33	1.10
0.10	0.00	1.61
0.57	0.43	1.95
0.10	0.11	2.20
0.10	0.00	1.61
0.06	0.00	2.48
0.31	0.20	1.79
-0.14	-0.07	1.79
-1.00	-1.00	0.69
0.11	0.13	2.77
0.30	0.22	3.09
0.50	0.20	1.61
0.10	0.00	1.61
-0.26	-0.20	1.79
-0.40	-0.40	1.61
0.40	0.33	1.39
0.17	0.10	2.71
0.15	0.07	3.37
0.50	0.20	1.61
1.00	1.00	1.10
0.42	0.32	2.77
0.10	0.11	3.00
0.52	0.38	2.56
0.77	0.60	1.79
0.25	0.18	2.48
0.16	0.08	3.14
0.41	0.28	3.04
-0.03	-0.07	1.79
0.11	0.14	1.95
0.00	0.00	1.39
0.07	0.07	2.08
-0.05	-0.15	2.48
0.26	0.21	2.08
0.80	0.67	1.39
0.30	0.20	1.61
-0.47	-0.29	2.30
0.20	0.17	2.20
0.11	0.08	3.04
-0.20	-0.20	2.30
0.60	0.33	1.39
-0.40	-0.33	1.39
0.15	0.11	2.20
-0.13	-0.08	2.77
-0.09	-0.06	2.48
0.10	0.00	1.61
-1.00	-1.00	0.69
0.68	0.52	1.95
0.67	0.48	2.48
1.00	1.00	1.10
0.55	0.33	2.89
0.14	0.14	2.08
-0.75	-0.52	1.95
0.90	0.80	1.61
0.60	0.40	1.61
0.38	0.28	2.71
0.05	0.10	2.83
0.83	0.73	1.79
-0.41	-0.28	3.00
1.00	1.00	1.10
0.80	0.67	1.39
0.48	0.41	2.56
-0.08	-0.03	2.48
0.55	0.41	2.64
0.30	0.20	1.61
0.29	0.24	2.40
0.33	0.29	2.08
0.34	0.23	2.94
0.70	0.50	2.20
-0.50	-0.33	1.10
0.39	0.30	3.14
-0.24	-0.24	2.48
0.53	0.35	2.40
0.52	0.37	2.83
-0.70	-0.60	1.61
-0.50	-0.33	1.10
0.06	0.00	2.48
0.26	0.07	1.79
0.28	0.18	3.04
-0.05	-0.02	3.22
-1.00	-1.00	0.69
0.80	0.60	1.61
0.01	-0.02	3.43
0.77	0.60	1.79
0.20	0.17	2.77
0.12	0.12	2.71
-0.09	-0.07	1.79
0.29	0.22	3.71
0.40	0.29	2.08
-0.02	-0.05	3.18
0.09	0.04	3.00
0.15	0.10	2.83
0.36	0.23	3.37
0.23	0.15	3.97
0.09	0.06	3.14
0.37	0.28	2.20
0.45	0.33	2.20
0.54	0.38	2.77
1.00	1.00	0.69
0.33	0.21	2.08
-0.18	-0.22	2.20
0.24	0.21	2.08
-0.11	-0.09	2.48
-0.10	0.00	1.61
0.65	0.47	2.30
-0.25	-0.23	2.56
0.40	0.30	2.71
0.26	0.18	3.97
0.26	0.07	1.79
0.40	0.33	1.39
0.61	0.52	1.95
-1.00	-1.00	0.69
-0.25	-0.22	2.20
0.41	0.30	2.48
-1.00	-1.00	1.10
-0.40	-0.33	1.39
1.00	1.00	0.69
-0.08	-0.06	2.20
1.00	1.00	0.69
1.00	1.00	1.39
0.03	0.05	2.56
0.50	0.33	1.10
0.02	0.00	3.14
0.86	0.79	2.08
0.17	0.13	3.18
0.49	0.33	1.79
-0.40	-0.33	1.39
1.00	1.00	1.10
0.14	0.08	2.89
0.70	0.60	1.61
-0.66	-0.47	1.79
0.60	0.40	1.61
-0.07	0.00	2.08
0.30	0.20	2.30
0.20	0.10	2.94
-0.50	-0.33	1.10
0.37	0.33	1.79
0.60	0.47	1.79
0.02	0.03	3.50
-0.40	-0.33	1.39
0.80	0.67	1.39
0.29	0.19	3.53
0.10	0.09	2.48
0.07	-0.07	2.30
1.00	1.00	1.10
0.50	0.33	1.10
0.53	0.38	3.18
-0.38	-0.28	2.20
0.25	0.16	2.71
-0.80	-0.67	1.39
0.43	0.30	3.30
-0.30	-0.20	1.61
-0.22	-0.03	2.48
0.30	0.21	3.09
0.71	0.52	1.95
0.54	0.47	1.79
0.33	0.23	3.30
0.34	0.26	2.56
0.77	0.60	1.79
0.10	0.02	2.40
0.60	0.33	1.39
0.09	0.07	1.79
0.37	0.33	1.79
0.01	0.02	2.30
-0.14	-0.07	1.79
-0.20	0.00	1.39
0.75	0.56	2.56
-0.20	-0.08	2.56
0.42	0.30	2.94
1.00	1.00	1.39
-0.14	-0.10	2.94
0.17	0.07	2.08
0.31	0.21	2.08
0.36	0.25	2.94
0.20	0.14	2.71
-0.50	-0.33	1.10
-0.50	-0.33	1.10
1.00	1.00	1.10
0.67	0.43	2.08
1.00	1.00	1.39
0.22	0.19	3.00
0.25	0.14	1.95
1.00	1.00	0.69
0.23	0.13	2.77
0.40	0.33	1.39
0.01	0.03	2.83
-1.00	-1.00	1.10
0.43	0.33	1.95
0.60	0.40	1.61
-0.14	-0.13	2.40
0.17	0.17	2.20
0.80	0.67	1.39
0.63	0.50	2.20
-1.00	-1.00	0.69
0.38	0.36	2.56
0.49	0.32	3.09
0.90	0.80	1.61
0.77	0.60	1.79
-0.46	-0.26	2.56
0.80	0.60	1.61
0.63	0.44	2.20
0.80	0.60	1.61
0.03	-0.03	2.64
0.60	0.47	1.79
0.50	0.40	1.61
-0.14	-0.21	2.08
0.28	0.15	3.33
0.07	0.14	1.95
0.50	0.33	1.10
0.30	0.20	1.61
-0.83	-0.73	1.79
-0.60	-0.40	1.61
-0.60	-0.40	1.61
0.25	0.14	1.95
1.00	1.00	1.10
-0.54	-0.47	1.79
-1.00	-1.00	1.39
0.37	0.28	2.20
0.00	0.00	1.39
0.54	0.33	1.79
1.00	1.00	0.69
0.80	0.67	1.39
-0.50	-0.33	1.10
0.75	0.62	1.95
0.09	0.07	1.79
-0.19	-0.14	2.08
0.31	0.20	1.79
0.15	0.10	2.77
-0.26	-0.20	1.79
0.31	0.20	1.79
0.00	0.00	1.39
0.70	0.60	1.61
0.62	0.41	2.56
0.49	0.33	1.79
0.28	0.18	2.71
0.60	0.40	1.61
0.19	0.13	3.18
0.62	0.50	2.08
-0.50	-0.20	1.61
0.19	0.15	2.48
0.89	0.71	1.95
-0.03	0.06	2.20
-0.02	0.02	2.30
-0.36	-0.16	2.30
0.26	0.20	1.79
0.20	0.20	1.61
0.08	0.03	2.64
0.40	0.33	1.39
-0.04	0.02	2.40
0.54	0.24	1.95
0.49	0.33	1.79
-0.10	-0.11	3.00
0.30	0.16	2.40
0.32	0.24	1.95
-0.38	-0.29	2.08
0.15	0.11	3.26
0.23	0.16	3.61
0.41	0.27	2.89
0.51	0.41	2.64
-0.60	-0.47	1.79
0.05	0.03	2.71
0.50	0.33	1.10
-0.54	-0.33	1.95
0.26	0.20	1.79
1.00	1.00	1.39
-0.60	-0.40	1.61
-0.18	-0.05	1.95
0.80	0.67	1.39
0.50	0.29	2.08
0.20	0.20	1.79
0.16	0.13	2.83
0.80	0.60	1.61
-0.50	-0.33	1.10
0.00	0.00	1.39
0.43	0.33	1.79
-0.60	-0.47	1.79
0.80	0.67	1.39
0.17	0.12	3.04
0.39	0.27	3.00
0.49	0.33	1.79
0.62	0.44	2.20
0.10	0.07	3.14
-0.43	-0.36	2.08
0.00	-0.11	2.20
1.00	1.00	1.39
0.14	0.08	3.30
-0.18	-0.06	2.48
-0.09	-0.02	2.30
0.10	0.00	1.61
-0.46	-0.33	2.48
0.52	0.38	3.00
-0.60	-0.47	1.79
0.23	0.17	3.50
-0.05	-0.03	2.56
0.38	0.19	3.18
0.19	0.15	3.18
0.50	0.31	2.71
-0.03	0.07	1.79
0.02	0.02	2.94
0.07	0.01	2.64
0.05	0.14	2.08
0.50	0.33	1.10
0.01	-0.01	2.89
0.63	0.50	2.20
0.40	0.33	1.39
0.75	0.61	2.20
-0.29	-0.24	1.95
0.75	0.57	2.83
0.33	0.20	2.40
0.14	0.10	2.56
0.23	0.16	2.89
0.10	0.06	3.76
0.13	0.07	2.83
0.00	0.00	2.08
0.30	0.22	2.83
0.90	0.80	1.61
0.60	0.47	1.79
0.20	0.00	1.39
1.00	1.00	0.69
0.35	0.21	2.64
0.43	0.29	2.08
0.28	0.17	2.94
0.79	0.64	2.08
0.20	0.12	2.64
0.14	0.07	2.77
-0.08	-0.03	3.18
0.28	0.20	2.71
-0.40	-0.33	1.39
0.14	0.07	1.79
0.45	0.29	2.30
-0.16	-0.10	3.04
0.30	0.38	2.56
0.60	0.40	1.61
0.41	0.32	2.64
0.42	0.33	3.14
0.47	0.34	3.43
0.37	0.28	2.20
0.41	0.29	3.18
0.40	0.29	2.08
0.21	0.16	3.00
0.00	0.00	1.39
-0.50	-0.40	1.61
0.14	0.08	3.22
0.20	0.19	2.83
0.03	0.02	2.89
0.79	0.57	2.08
-0.14	-0.24	1.95
-0.04	0.05	1.95
-0.18	-0.14	1.95
0.39	0.27	3.22
-0.47	-0.32	2.94
-0.40	-0.40	1.61
-0.40	-0.33	1.39
0.79	0.64	2.08
-0.26	-0.27	2.40
0.25	0.17	3.14
0.03	0.03	3.09
0.07	0.01	3.00
0.80	0.67	1.39
0.34	0.23	3.04
0.30	0.11	2.20
0.43	0.30	2.48
-0.33	-0.29	2.08
0.41	0.33	2.71
-0.25	-0.15	2.77
0.40	0.28	3.53
0.18	0.11	2.94
-0.14	-0.07	1.79
0.10	0.01	2.64
0.05	-0.02	2.77
0.32	0.23	2.77
-0.17	-0.11	2.20
-0.50	-0.33	1.10
0.31	0.21	2.08
-0.19	-0.07	2.08
0.36	0.27	2.94
0.80	0.67	1.39
0.21	0.18	2.56
-0.07	-0.05	2.40
0.07	0.08	2.94
0.62	0.50	2.08
0.12	0.09	3.09
0.37	0.21	2.56
0.18	0.13	3.09
-0.60	-0.47	1.79
0.24	0.17	2.94
0.25	0.16	2.89
0.35	0.28	2.20
0.45	0.31	2.40
0.23	0.13	2.83
0.37	0.25	2.64
0.25	0.13	2.40
-0.29	-0.24	1.95
-0.54	-0.42	2.30
-0.03	-0.01	2.64
0.32	0.28	2.20
-0.17	-0.09	2.40
1.00	1.00	1.10
-0.03	-0.07	1.79
0.50	0.33	1.10
-0.19	-0.12	2.77
0.39	0.30	2.48
-1.00	-1.00	1.10
-0.15	-0.09	2.48
0.20	0.20	1.61
