Spearman	Kendall	MutualInformation
0.77	0.60	1.79
0.75	0.59	2.89
0.42	0.30	3.40
-0.40	-0.33	1.39
0.36	0.36	2.48
0.60	0.40	1.61
0.67	0.50	3.71
-0.24	-0.14	2.08
0.68	0.52	1.95
0.84	0.69	2.30
0.71	0.56	2.30
0.52	0.33	2.30
-0.19	-0.07	2.08
0.78	0.63	2.64
0.20	0.20	1.61
0.50	0.38	3.14
-1.00	-1.00	1.10
1.00	1.00	0.69
0.62	0.45	2.48
-0.09	-0.07	1.79
1.00	1.00	0.69
1.00	1.00	0.69
0.77	0.61	2.20
0.68	0.51	3.58
0.31	0.17	3.18
0.43	0.20	1.79
0.54	0.37	3.00
-0.60	-0.33	1.39
0.20	0.14	2.64
0.48	0.36	2.08
0.70	0.55	2.48
0.49	0.38	2.64
0.72	0.53	2.83
0.60	0.44	3.30
0.58	0.40	2.94
0.43	0.24	1.95
0.43	0.47	1.79
0.20	0.00	1.39
0.61	0.42	3.80
0.50	0.36	3.43
0.61	0.48	2.48
0.75	0.51	2.30
0.66	0.55	2.48
0.72	0.54	3.26
0.00	0.20	1.61
0.80	0.67	1.39
0.57	0.38	3.50
0.20	0.00	1.39
0.53	0.36	2.89
1.00	1.00	0.69
0.76	0.57	2.08
0.38	0.30	2.64
0.81	0.60	2.83
0.62	0.44	2.20
0.33	0.24	2.48
0.83	0.65	2.64
0.42	0.32	3.30
0.83	0.67	2.77
0.61	0.42	2.94
0.70	0.57	2.77
1.00	1.00	1.10
0.60	0.47	1.79
0.50	0.33	1.10
1.00	1.00	0.69
0.32	0.14	1.95
-1.00	-1.00	1.10
0.83	0.67	2.20
0.94	0.87	1.79
1.00	1.00	0.69
1.00	1.00	1.61
0.90	0.80	1.61
0.60	0.47	2.30
0.50	0.33	1.10
0.55	0.42	2.94
0.80	0.61	2.69
0.57	0.39	2.48
0.45	0.33	2.20
-0.06	-0.03	2.83
0.35	0.28	2.89
0.76	0.55	2.77
0.55	0.43	2.08
0.50	0.36	2.08
0.32	0.22	2.83
0.19	0.10	2.56
0.49	0.35	2.40
0.10	0.14	2.08
0.64	0.48	2.04
0.50	0.33	1.10
0.83	0.73	1.79
0.84	0.64	2.30
0.66	0.51	2.56
0.79	0.64	2.08
0.48	0.39	2.20
0.60	0.39	3.00
0.57	0.40	3.71
0.33	0.23	3.43
0.85	0.69	3.00
0.60	0.40	1.61
-1.00	-1.00	0.69
0.40	0.31	2.56
0.54	0.47	1.79
0.70	0.50	2.89
0.47	0.38	2.40
0.50	0.33	1.10
0.80	0.67	1.39
0.50	0.40	1.61
0.60	0.47	1.79
0.90	0.80	1.61
0.37	0.33	1.79
0.90	0.80	1.61
0.77	0.60	1.79
0.50	0.43	2.08
0.13	0.07	2.71
0.29	0.21	3.00
0.33	0.22	2.83
0.47	0.29	2.30
-1.00	-1.00	0.69
0.41	0.32	2.64
1.00	1.00	0.69
0.54	0.47	1.79
0.63	0.47	2.83
0.40	0.30	3.76
0.90	0.80	1.61
0.36	0.27	2.48
1.00	1.00	1.10
0.63	0.48	2.77
0.70	0.52	3.47
0.62	0.47	2.64
0.87	0.75	2.40
0.78	0.64	2.30
0.57	0.45	2.48
-0.20	0.00	1.39
0.74	0.56	2.71
-0.10	0.00	1.61
0.50	0.33	1.10
-0.31	-0.20	1.79
0.53	0.38	2.56
1.00	1.00	1.39
0.80	0.67	1.39
0.80	0.67	1.39
0.60	0.46	3.33
0.83	0.73	1.79
0.72	0.58	2.69
-0.40	-0.33	1.39
0.50	0.33	1.10
0.55	0.43	2.08
0.37	0.33	1.79
0.80	0.67	1.39
0.03	-0.07	1.79
0.78	0.60	2.83
0.62	0.46	3.53
0.10	0.12	2.71
0.44	0.30	2.48
0.54	0.43	1.95
1.00	1.00	1.10
0.80	0.67	1.39
0.54	0.47	1.79
0.78	0.59	3.18
0.62	0.48	3.04
0.66	0.47	3.87
0.60	0.45	2.40
0.76	0.54	3.00
0.50	0.37	2.94
0.60	0.45	2.48
0.73	0.55	2.48
0.48	0.41	2.64
0.40	0.33	1.39
-0.45	-0.22	2.20
1.00	1.00	1.10
-0.50	-0.33	1.10
0.64	0.45	2.40
0.74	0.57	2.08
0.59	0.45	3.04
-1.00	-1.00	0.69
0.60	0.43	2.08
0.50	0.35	3.40
-1.00	-1.00	1.10
0.80	0.67	1.39
0.70	0.51	2.30
0.00	0.00	2.08
0.67	0.50	3.09
0.43	0.30	3.04
0.20	0.20	1.79
0.47	0.33	2.20
0.70	0.51	2.30
-0.08	-0.07	2.30
0.54	0.47	1.79
0.53	0.44	2.20
0.28	0.24	2.40
0.72	0.54	2.83
0.00	0.00	1.39
-0.50	-0.33	1.10
0.65	0.50	3.26
-0.50	-0.33	1.10
-0.50	-0.33	1.10
0.76	0.57	2.08
0.22	0.18	2.56
0.45	0.32	2.64
0.46	0.33	1.95
0.97	0.89	2.20
0.65	0.45	3.09
0.81	0.61	3.40
0.62	0.44	2.20
0.71	0.52	2.89
0.67	0.51	3.14
0.17	0.16	2.40
0.67	0.51	2.94
0.52	0.40	2.89
0.69	0.55	2.77
0.50	0.20	1.61
0.71	0.60	1.79
0.53	0.38	2.83
0.65	0.41	3.09
0.49	0.36	2.48
0.62	0.42	3.37
0.80	0.67	1.39
0.40	0.33	1.39
0.41	0.33	2.30
0.42	0.28	2.20
0.73	0.59	2.94
0.54	0.38	2.40
0.90	0.80	1.61
0.64	0.43	1.95
0.50	0.39	2.20
0.66	0.53	2.40
-1.00	-1.00	0.69
0.90	0.80	1.61
0.79	0.64	2.08
0.71	0.56	2.40
0.47	0.33	3.58
0.57	0.44	2.56
0.71	0.52	3.04
0.68	0.51	2.30
0.03	0.05	2.40
0.35	0.24	2.94
1.00	1.00	1.39
0.10	0.00	1.61
0.37	0.33	1.79
0.93	0.81	1.95
0.83	0.71	2.08
0.50	0.33	2.20
0.57	0.33	2.20
0.64	0.46	3.18
-0.50	-0.33	1.10
0.70	0.54	2.56
0.00	0.00	1.39
0.55	0.43	2.08
0.00	-0.20	1.61
0.00	0.00	1.39
0.58	0.50	2.20
0.31	0.20	1.79
0.90	0.80	1.61
0.36	0.29	2.08
0.40	0.33	1.39
0.50	0.33	1.10
0.80	0.64	2.48
-1.00	-1.00	0.69
0.62	0.46	2.56
0.50	0.37	3.18
0.59	0.42	2.48
0.32	0.18	2.77
0.69	0.49	3.00
0.77	0.60	1.79
0.73	0.54	3.30
1.00	1.00	1.10
0.88	0.78	2.20
0.71	0.60	1.79
0.68	0.50	2.83
-0.04	-0.05	1.95
0.60	0.43	3.22
0.80	0.67	1.39
0.50	0.38	2.30
-0.12	-0.09	2.83
0.77	0.67	2.20
0.93	0.83	2.20
0.18	0.14	1.95
0.66	0.43	2.83
0.56	0.42	2.30
0.61	0.45	2.71
0.52	0.33	2.48
0.64	0.43	1.95
0.96	0.90	1.95
0.68	0.54	3.22
0.41	0.33	2.48
1.00	1.00	0.69
-0.50	-0.33	1.10
0.80	0.60	1.61
-0.40	-0.33	1.39
0.76	0.57	2.08
0.75	0.62	1.95
0.37	0.26	3.00
0.42	0.31	2.40
0.68	0.51	3.14
0.61	0.43	1.95
0.24	0.21	2.48
0.76	0.55	3.40
0.60	0.45	3.22
0.60	0.40	1.61
0.73	0.52	3.40
0.47	0.35	2.94
0.39	0.24	2.30
0.50	0.33	1.10
0.44	0.32	2.94
1.00	1.00	0.69
0.72	0.57	2.83
1.00	1.00	1.10
0.43	0.32	2.64
0.40	0.40	1.61
1.00	1.00	0.69
0.54	0.43	1.95
0.45	0.31	2.71
1.00	1.00	0.69
0.70	0.60	1.61
0.50	0.20	1.61
0.12	0.03	2.48
0.34	0.28	2.56
0.62	0.46	3.32
0.51	0.35	3.66
0.80	0.67	1.39
0.61	0.43	1.95
0.76	0.60	3.00
0.56	0.35	2.83
0.40	0.40	1.61
0.64	0.43	1.95
0.54	0.33	1.95
0.77	0.60	1.79
0.12	0.06	2.20
0.90	0.83	2.20
0.61	0.33	1.95
-0.54	-0.20	1.79
0.50	0.37	2.94
0.84	0.68	2.71
0.33	0.21	3.04
0.40	0.33	1.39
0.00	0.00	1.61
0.79	0.62	1.95
-0.04	-0.02	2.40
0.50	0.33	1.95
-0.10	0.00	1.61
0.80	0.67	1.39
0.73	0.55	3.56
0.40	0.29	2.08
0.80	0.67	1.39
0.39	0.27	2.64
0.71	0.60	1.79
0.30	0.20	1.61
0.53	0.36	2.64
0.50	0.43	1.95
0.71	0.52	1.95
0.90	0.80	1.61
0.01	0.00	2.48
1.00	1.00	0.69
0.80	0.60	1.61
0.60	0.36	2.08
0.20	0.00	1.39
1.00	1.00	0.69
0.83	0.73	1.79
0.68	0.45	2.94
0.52	0.39	2.48
-0.30	-0.20	1.61
1.00	1.00	0.69
0.47	0.29	2.30
0.84	0.67	2.89
0.34	0.21	2.64
0.71	0.53	3.56
0.51	0.31	2.89
0.20	0.00	1.39
0.54	0.43	1.95
0.83	0.73	1.79
0.79	0.58	2.89
0.80	0.67	1.39
0.54	0.47	2.30
-1.00	-1.00	0.69
0.54	0.38	2.56
-0.40	-0.33	1.39
0.42	0.33	3.50
0.83	0.73	1.79
0.57	0.43	1.95
0.70	0.56	2.20
-0.14	-0.14	2.08
-1.00	-1.00	0.69
0.56	0.36	2.89
0.78	0.60	2.64
0.50	0.36	2.08
0.84	0.71	2.40
0.43	0.33	1.79
0.82	0.71	1.95
0.65	0.49	3.14
0.55	0.43	2.08
0.60	0.44	2.20
-1.00	-1.00	0.69
0.57	0.43	2.08
0.60	0.40	1.61
0.53	0.42	2.30
0.60	0.39	2.20
0.71	0.55	3.26
-1.00	-1.00	1.39
-1.00	-1.00	0.69
1.00	1.00	0.69
0.50	0.33	1.10
0.60	0.33	1.39
0.53	0.38	2.64
0.79	0.61	2.89
0.30	0.20	1.61
0.58	0.38	2.64
0.26	0.29	2.08
0.61	0.43	1.95
0.45	0.34	2.83
0.75	0.56	2.40
0.86	0.71	2.08
0.63	0.47	2.64
0.62	0.46	2.56
0.34	0.24	2.48
0.26	0.19	3.00
0.41	0.30	3.04
0.77	0.64	2.30
0.69	0.49	2.94
0.35	0.26	2.56
0.73	0.54	3.43
0.80	0.67	1.39
0.30	0.20	1.61
0.57	0.33	2.20
0.30	0.20	1.61
0.50	0.40	1.61
0.60	0.43	2.08
0.70	0.52	2.71
-0.15	-0.11	2.20
0.70	0.49	3.22
0.55	0.38	2.40
0.77	0.57	2.94
0.41	0.31	2.40
0.64	0.41	3.00
0.48	0.29	2.08
0.62	0.42	3.37
0.74	0.58	2.77
0.88	0.75	2.40
0.79	0.56	3.26
0.61	0.42	2.30
0.60	0.40	1.61
1.00	1.00	1.10
0.37	0.33	1.79
0.55	0.38	2.40
0.20	0.00	1.39
0.68	0.53	2.77
0.35	0.27	2.40
0.37	0.33	1.79
0.77	0.60	1.79
0.00	0.00	1.61
0.72	0.54	2.64
0.50	0.20	1.61
1.00	1.00	1.61
0.90	0.80	1.61
0.83	0.71	2.08
0.30	0.20	1.61
1.00	1.00	0.69
0.43	0.43	2.08
0.85	0.69	2.30
0.48	0.36	2.08
0.80	0.67	1.39
0.56	0.41	2.89
1.00	1.00	1.61
0.54	0.40	2.77
0.83	0.73	1.79
0.77	0.64	2.30
0.09	0.07	1.79
0.14	0.07	2.08
0.64	0.46	2.83
0.20	0.20	1.79
0.66	0.45	2.71
0.20	0.00	1.39
0.83	0.73	1.79
0.70	0.50	2.20
0.30	0.22	2.20
0.72	0.58	2.64
0.57	0.36	2.08
0.44	0.32	2.77
0.52	0.35	2.83
0.40	0.33	1.39
0.82	0.63	2.83
0.77	0.60	1.79
0.63	0.53	2.83
0.67	0.54	2.83
0.12	0.17	2.20
0.60	0.47	1.79
0.71	0.54	2.56
0.83	0.64	2.30
0.65	0.50	3.76
0.78	0.62	2.83
0.45	0.35	2.71
0.70	0.60	1.61
0.45	0.32	3.09
0.19	0.02	2.30
0.92	0.82	2.40
0.00	-0.14	2.08
0.21	0.18	2.56
0.71	0.43	1.95
0.86	0.73	2.48
0.31	0.18	2.83
0.40	0.33	1.39
0.30	0.20	1.61
0.40	0.33	2.20
0.20	0.15	2.94
0.48	0.38	2.40
0.10	0.00	1.61
0.55	0.42	2.30
0.48	0.29	2.08
0.53	0.39	2.20
0.54	0.41	2.64
0.79	0.50	2.08
0.31	0.21	2.08
0.15	0.11	2.20
0.90	0.80	1.61
0.21	0.18	2.56
0.54	0.37	2.83
-0.10	-0.09	2.48
0.55	0.43	2.08
0.67	0.49	2.56
0.36	0.27	3.04
0.21	0.14	3.09
0.50	0.36	2.08
0.42	0.20	2.30
0.32	0.24	1.95
0.31	0.20	2.30
0.70	0.61	2.20
0.14	0.14	1.95
0.01	0.07	2.30
0.54	0.43	1.95
0.61	0.44	2.94
0.20	0.20	1.61
0.37	0.07	1.79
0.71	0.52	2.48
0.43	0.24	1.95
0.69	0.49	2.40
0.20	0.00	1.39
0.53	0.35	3.04
0.63	0.45	3.58
0.66	0.45	3.43
0.90	0.80	1.61
0.66	0.52	2.64
-0.31	-0.20	1.79
0.40	0.40	1.61
0.45	0.31	2.89
0.59	0.46	2.94
0.67	0.49	2.40
0.80	0.67	1.39
0.78	0.60	2.40
0.60	0.45	2.71
0.93	0.81	1.95
-1.00	-1.00	0.69
0.79	0.71	1.95
0.82	0.62	1.95
1.00	1.00	0.69
0.73	0.62	1.91
0.80	0.67	1.39
0.78	0.64	2.30
0.89	0.73	1.79
1.00	1.00	1.10
0.80	0.67	1.39
0.80	0.67	1.39
-0.26	-0.20	1.79
0.26	0.20	1.79
0.20	0.20	1.61
0.43	0.33	1.95
0.93	0.81	1.95
0.40	0.33	1.39
0.54	0.33	1.79
0.81	0.64	2.08
0.69	0.52	2.48
0.35	0.22	2.20
0.70	0.60	1.61
1.00	1.00	1.79
0.77	0.60	2.94
-0.25	-0.24	1.95
0.72	0.54	3.37
0.44	0.30	3.04
0.48	0.30	2.48
0.66	0.50	3.04
0.19	0.18	2.71
0.50	0.40	1.61
0.31	0.21	2.08
0.80	0.67	1.39
0.46	0.34	2.83
0.20	0.18	2.56
0.47	0.33	2.20
1.00	1.00	1.95
0.90	0.80	1.61
0.71	0.47	1.79
0.83	0.73	1.79
1.00	1.00	1.61
0.82	0.63	2.94
0.34	0.25	2.77
0.51	0.38	3.09
0.59	0.39	2.48
0.60	0.51	2.30
0.00	0.00	2.20
0.35	0.29	2.30
0.63	0.44	3.47
0.50	0.33	1.10
0.75	0.54	2.71
-0.22	-0.18	2.48
0.12	0.02	2.30
0.88	0.71	2.08
0.60	0.49	2.64
0.70	0.60	1.61
0.68	0.53	2.40
0.39	0.24	1.95
0.67	0.51	2.56
1.00	1.00	0.69
0.30	0.22	2.83
0.46	0.33	3.18
0.09	0.07	1.79
-0.14	-0.07	1.79
0.43	0.33	1.79
0.40	0.33	1.39
0.80	0.67	1.39
0.60	0.42	2.94
0.50	0.38	3.32
0.46	0.43	1.95
1.00	1.00	0.69
0.63	0.46	2.94
0.52	0.35	3.22
0.74	0.57	2.77
0.25	0.11	2.20
0.64	0.49	2.64
0.72	0.55	3.18
0.69	0.50	3.37
0.66	0.60	1.79
0.82	0.67	2.48
0.00	0.00	1.39
0.17	0.07	2.08
-0.15	-0.10	2.71
0.70	0.49	2.40
0.80	0.60	1.61
-0.09	-0.20	1.79
-0.04	-0.03	2.56
-1.00	-1.00	0.69
0.71	0.50	2.08
0.57	0.43	3.40
0.05	0.02	2.30
-0.20	0.00	1.39
1.00	1.00	1.10
0.12	0.11	2.20
-0.50	-0.33	1.10
0.81	0.62	2.83
0.58	0.43	2.71
0.50	0.36	2.08
0.50	0.40	1.61
0.82	0.62	1.95
0.68	0.58	2.64
1.00	1.00	1.10
0.63	0.46	2.83
0.85	0.67	2.40
0.27	0.22	2.20
0.50	0.33	1.10
0.80	0.60	1.61
0.04	0.07	2.89
0.47	0.35	3.04
0.80	0.60	1.61
0.48	0.37	2.89
0.80	0.67	1.39
0.66	0.47	3.32
0.60	0.45	2.77
0.31	0.20	1.79
0.30	0.24	2.30
0.54	0.43	1.95
0.68	0.46	3.04
0.35	0.28	2.20
-1.00	-1.00	0.69
0.76	0.58	3.37
0.72	0.60	2.40
0.54	0.31	2.56
0.81	0.63	2.89
1.00	1.00	0.69
0.40	0.33	1.39
0.42	0.33	2.20
0.36	0.21	2.08
0.59	0.45	3.14
0.48	0.34	3.47
-0.50	-0.33	1.10
0.67	0.50	2.08
0.48	0.35	3.58
0.82	0.62	1.95
0.76	0.60	2.94
0.78	0.57	2.89
0.49	0.33	1.79
0.64	0.47	3.97
0.93	0.86	2.08
0.71	0.52	3.22
0.47	0.34	3.22
0.67	0.47	2.77
0.79	0.61	3.30
0.53	0.39	4.01
0.61	0.47	3.33
0.55	0.44	2.20
0.60	0.47	1.79
0.66	0.48	2.75
1.00	1.00	0.69
0.55	0.44	2.20
0.78	0.61	2.20
0.73	0.48	2.48
0.79	0.67	2.64
-0.40	-0.40	1.61
0.72	0.56	2.40
0.73	0.55	2.48
0.61	0.49	2.94
0.60	0.42	3.91
0.10	0.00	1.61
0.90	0.80	1.61
0.44	0.31	2.56
1.00	1.00	0.69
0.88	0.73	2.30
0.55	0.42	2.40
0.50	0.33	1.10
0.20	0.20	1.61
1.00	1.00	1.10
0.50	0.43	1.95
0.03	-0.07	1.79
0.26	0.16	2.64
1.00	1.00	0.69
0.56	0.39	3.14
0.66	0.47	1.79
0.23	0.11	3.14
0.39	0.24	1.95
-0.50	-0.40	1.61
0.60	0.40	1.61
0.34	0.19	3.04
0.45	0.33	2.20
0.12	0.07	2.08
0.89	0.73	1.79
0.53	0.38	2.64
0.52	0.30	2.48
0.50	0.37	2.77
1.00	1.00	1.10
0.90	0.80	1.61
1.00	1.00	0.69
0.03	-0.07	1.79
0.58	0.41	3.50
1.00	1.00	1.10
1.00	1.00	1.10
-1.00	-1.00	0.69
0.50	0.33	1.10
0.62	0.45	3.40
0.46	0.33	2.71
0.62	0.45	2.40
1.00	1.00	1.39
0.50	0.33	1.10
0.59	0.43	3.33
-0.21	-0.16	2.40
0.39	0.21	2.83
0.71	0.60	1.79
0.34	0.25	3.40
0.80	0.60	1.61
0.64	0.44	2.83
0.69	0.51	3.22
0.68	0.52	1.95
0.64	0.43	1.95
0.36	0.25	3.43
0.76	0.64	2.08
0.57	0.33	1.95
0.73	0.54	2.71
-1.00	-1.00	0.69
0.82	0.71	1.95
0.31	0.20	1.79
0.46	0.33	2.56
0.29	0.24	1.95
0.40	0.33	1.39
0.29	0.26	2.71
0.76	0.56	2.71
0.63	0.47	2.94
0.80	0.67	1.39
0.67	0.50	2.71
0.60	0.47	1.79
0.89	0.73	1.79
0.75	0.54	2.83
0.79	0.57	2.89
-0.10	0.00	1.61
0.50	0.33	1.10
0.50	0.33	1.10
0.71	0.60	1.79
1.00	1.00	1.10
0.68	0.50	2.77
0.89	0.73	1.79
0.19	0.15	2.94
0.44	0.28	3.22
1.00	1.00	0.69
0.83	0.73	1.79
0.80	0.67	1.39
0.86	0.67	2.56
0.64	0.45	2.48
0.57	0.43	1.95
0.57	0.44	2.20
0.92	0.77	2.56
0.55	0.39	3.09
0.49	0.33	1.79
0.80	0.67	1.39
0.72	0.56	2.71
0.70	0.60	1.61
0.85	0.72	2.20
0.94	0.87	1.79
0.67	0.53	2.83
0.89	0.73	1.79
0.50	0.33	1.10
0.62	0.42	2.48
0.79	0.62	3.18
0.83	0.73	1.79
0.10	0.00	1.61
0.90	0.80	1.61
0.83	0.73	1.79
1.00	1.00	1.10
0.24	0.21	2.08
0.54	0.43	1.95
0.80	0.67	1.39
1.00	1.00	1.10
0.10	0.00	1.61
0.50	0.33	1.10
-0.14	-0.20	1.79
1.00	1.00	1.39
0.26	0.20	1.79
0.83	0.73	1.79
0.75	0.62	1.95
0.82	0.61	2.20
0.20	0.20	1.61
0.81	0.57	2.08
0.37	0.33	1.79
0.49	0.35	2.71
0.43	0.33	2.30
0.29	0.24	1.95
0.80	0.67	1.39
-0.10	0.00	2.08
0.67	0.45	2.94
0.69	0.50	2.08
0.81	0.58	2.71
0.50	0.40	1.61
0.70	0.52	3.50
0.50	0.33	2.48
-0.50	-0.40	1.61
0.76	0.62	2.89
0.82	0.62	1.95
0.83	0.64	2.30
-0.47	-0.33	2.30
0.42	0.51	2.30
0.94	0.87	1.79
0.66	0.60	1.79
0.10	0.08	2.64
0.89	0.73	1.79
0.28	0.19	2.83
0.39	0.25	3.69
0.76	0.58	2.77
0.82	0.62	1.95
0.74	0.57	2.08
0.61	0.44	3.33
0.79	0.65	2.64
0.60	0.44	3.37
0.41	0.32	2.89
0.22	0.18	2.89
0.04	0.05	2.40
0.64	0.49	3.00
0.50	0.33	1.10
0.74	0.50	2.08
0.32	0.24	1.95
0.00	0.00	1.39
0.70	0.60	1.61
0.71	0.52	1.95
-0.30	-0.20	1.61
0.40	0.33	1.39
0.63	0.49	2.56
0.26	0.20	1.79
0.86	0.70	2.77
0.40	0.29	2.08
0.69	0.57	2.08
0.70	0.60	1.61
0.70	0.60	1.61
0.00	0.00	1.39
0.29	0.22	3.40
0.78	0.60	2.64
0.54	0.47	1.79
0.52	0.47	2.30
0.68	0.50	3.04
0.53	0.39	3.00
0.33	0.21	3.47
0.89	0.71	2.64
0.55	0.35	2.71
0.90	0.80	1.61
0.76	0.64	2.40
0.60	0.47	1.79
0.75	0.56	3.40
0.66	0.52	2.48
0.75	0.54	2.81
0.76	0.53	3.04
0.79	0.60	2.64
0.60	0.40	1.61
0.77	0.53	2.94
0.57	0.45	2.77
0.62	0.44	2.20
0.74	0.58	2.94
0.37	0.22	2.20
0.86	0.71	1.95
0.71	0.52	2.48
0.65	0.49	2.56
0.73	0.53	2.77
0.82	0.69	2.30
0.58	0.41	2.56
0.60	0.45	2.94
0.45	0.31	3.85
0.80	0.61	2.48
0.94	0.87	1.79
0.83	0.62	2.77
0.36	0.33	1.95
0.79	0.71	1.95
-0.20	0.00	1.39
1.00	1.00	0.69
1.00	1.00	0.69
0.61	0.46	3.04
0.62	0.43	2.08
0.56	0.41	3.14
0.79	0.64	2.08
0.79	0.60	2.40
0.75	0.56	2.71
0.69	0.52	3.18
0.83	0.64	3.04
0.75	0.62	1.95
0.68	0.52	1.95
0.86	0.71	1.95
0.69	0.50	2.98
0.41	0.30	2.48
0.77	0.60	1.79
0.60	0.46	2.83
0.60	0.44	3.37
0.51	0.35	3.61
0.30	0.23	2.56
0.48	0.35	3.18
0.82	0.62	1.95
0.68	0.56	2.71
0.00	0.00	1.39
0.43	0.33	1.79
0.60	0.42	3.22
0.51	0.35	2.94
0.59	0.41	3.00
0.36	0.33	1.95
0.82	0.64	2.40
0.43	0.33	1.95
0.43	0.24	1.95
0.84	0.66	3.18
0.68	0.50	3.04
0.80	0.67	1.39
0.26	0.20	1.79
0.68	0.47	2.30
0.42	0.30	2.64
0.70	0.51	2.94
0.85	0.69	3.00
0.51	0.38	2.83
1.00	1.00	0.69
0.60	0.33	1.39
0.65	0.46	2.94
0.62	0.50	2.08
0.40	0.36	2.56
0.71	0.47	1.79
0.63	0.46	2.56
0.72	0.57	2.89
0.65	0.45	3.56
0.47	0.33	3.22
0.66	0.47	1.79
0.87	0.72	2.56
0.61	0.44	3.71
0.74	0.59	2.56
0.60	0.44	2.20
0.43	0.24	1.95
0.65	0.46	3.26
0.75	0.62	1.95
0.42	0.30	2.77
0.38	0.31	2.56
0.59	0.45	3.04
0.67	0.56	2.20
0.61	0.43	3.26
0.45	0.34	2.64
0.68	0.49	3.18
0.90	0.80	1.61
0.49	0.32	3.40
0.61	0.45	2.48
0.87	0.72	2.20
0.18	0.17	2.20
0.36	0.22	2.71
0.61	0.47	2.71
0.31	0.21	2.56
0.64	0.47	2.30
0.52	0.43	2.08
0.25	0.19	2.62
0.88	0.79	2.08
0.83	0.69	2.30
0.80	0.67	1.39
0.93	0.81	1.95
0.80	0.67	1.39
0.58	0.44	2.89
0.55	0.41	2.71
0.69	0.54	3.00
0.20	0.20	1.61
0.33	0.21	2.08
0.41	0.27	3.04
0.54	0.47	1.79
0.55	0.41	2.56
0.48	0.33	3.37
1.00	1.00	1.39
0.94	0.87	1.79
0.20	0.17	2.20
0.61	0.46	2.83
0.45	0.31	2.71
0.65	0.47	3.26
0.63	0.43	2.77
0.72	0.49	2.83
0.40	0.33	1.39
1.00	1.00	1.61
0.52	0.41	2.64
0.57	0.43	1.95
0.60	0.40	1.61
0.50	0.33	1.10
0.96	0.91	2.30
0.24	0.21	2.08
1.00	1.00	0.69
0.49	0.35	2.94
0.52	0.43	2.08
0.27	0.20	2.30
0.66	0.49	2.83
0.61	0.42	3.30
1.00	1.00	1.10
0.70	0.47	2.30
0.42	0.30	2.77
0.55	0.41	2.64
0.51	0.33	2.48
0.69	0.48	3.00
0.43	0.33	2.56
0.52	0.31	2.56
0.00	0.00	1.39
0.50	0.40	1.61
0.17	0.13	2.56
0.94	0.87	1.79
0.40	0.33	1.39
0.89	0.73	1.79
0.77	0.65	2.64
0.78	0.61	2.20
0.51	0.42	2.94
-0.50	-0.33	1.10
0.46	0.43	1.95
0.33	0.21	2.08
0.33	0.14	2.08
0.41	0.33	2.56
0.36	0.33	1.95
0.60	0.44	2.20
0.68	0.56	2.20
0.52	0.37	3.33
0.62	0.50	2.08
0.58	0.41	2.56
1.00	1.00	1.10
1.00	1.00	0.69
1.00	1.00	0.69
0.70	0.60	1.61
0.75	0.64	2.40
0.14	0.07	1.79
1.00	1.00	0.69
0.41	0.32	2.77
0.85	0.69	2.56
0.46	0.34	3.04
0.33	0.20	2.40
0.50	0.33	1.10
0.90	0.76	2.64
0.85	0.64	2.56
0.60	0.40	1.61
0.39	0.25	2.77
0.07	0.02	2.30
-0.02	0.00	2.20
0.63	0.46	3.64
0.65	0.49	2.56
0.54	0.43	1.95
-0.10	0.00	1.61
0.81	0.63	2.83
0.39	0.33	1.95
0.50	0.32	2.77
0.98	0.93	2.08
0.82	0.67	2.56
0.32	0.22	2.20
0.72	0.54	2.64
0.91	0.79	2.48
0.20	0.00	1.39
0.72	0.56	2.40
0.40	0.33	1.39
0.57	0.43	2.08
0.43	0.33	1.79
0.71	0.51	3.04
0.71	0.47	1.79
0.68	0.47	2.30
0.53	0.39	2.20
0.35	0.25	3.22
0.64	0.50	2.08
0.71	0.50	2.08
-0.26	-0.20	1.79
0.50	0.33	1.10
0.46	0.43	1.95
0.13	0.09	2.48
0.50	0.33	1.10
0.31	0.20	1.79
0.71	0.57	2.08
0.77	0.60	1.79
0.64	0.43	1.95
0.71	0.50	2.08
0.72	0.56	3.47
0.00	0.05	1.95
1.00	1.00	1.10
0.88	0.79	2.08
0.29	0.21	2.08
0.60	0.40	1.61
0.22	0.22	2.20
0.43	0.30	2.77
0.79	0.71	1.95
0.80	0.60	2.71
-0.40	-0.36	2.08
0.32	0.24	2.30
-0.19	-0.07	2.08
0.90	0.79	2.08
0.38	0.29	2.08
0.83	0.67	2.20
0.69	0.54	2.89
0.60	0.33	1.39
0.10	0.00	1.61
0.61	0.42	2.48
0.40	0.33	1.39
0.88	0.71	2.08
0.21	0.33	1.95
0.66	0.50	2.71
0.51	0.44	2.56
0.00	0.00	1.39
-1.00	-1.00	0.69
0.60	0.40	1.61
1.00	1.00	1.61
0.42	0.29	2.83
0.60	0.44	2.89
0.80	0.67	1.39
0.40	0.36	2.08
0.94	0.87	1.79
0.40	0.33	1.39
0.83	0.73	1.79
0.69	0.50	3.04
0.65	0.46	3.26
0.89	0.73	1.79
0.20	0.06	2.20
0.43	0.30	3.33
0.36	0.33	2.48
0.38	0.29	2.94
0.27	0.22	2.71
0.51	0.35	2.94
0.76	0.58	2.89
0.60	0.40	1.61
0.41	0.23	2.56
0.80	0.67	1.39
0.67	0.43	2.08
