Spearman	Kendall	MutualInformation
-0.21	-0.14	1.95
-0.27	-0.22	2.20
1.00	1.00	1.39
0.40	0.22	2.71
0.42	0.28	2.20
-0.70	-0.60	1.61
0.14	0.06	2.83
0.00	0.20	1.61
-0.07	-0.14	1.95
0.30	0.20	1.61
0.48	0.36	2.08
-1.00	-1.00	0.69
-1.00	-1.00	1.10
0.44	0.32	2.94
0.74	0.50	2.08
0.50	0.40	1.61
0.43	0.22	2.20
0.47	0.33	2.56
0.40	0.40	1.61
0.57	0.43	1.95
0.43	0.33	1.95
-0.07	-0.05	2.89
-0.10	-0.14	2.71
1.00	1.00	1.39
-0.18	-0.14	1.95
0.20	0.00	1.39
0.29	0.23	2.56
-1.00	-1.00	0.69
0.00	0.00	1.39
1.00	1.00	0.69
0.54	0.47	1.79
0.02	0.04	2.83
-0.64	-0.62	1.95
0.34	0.22	2.77
0.20	0.20	1.61
-0.01	0.01	2.71
0.32	0.21	3.04
-0.08	-0.04	3.09
-0.20	0.00	1.39
-0.41	-0.31	2.40
1.00	1.00	0.69
-0.40	-0.40	1.61
0.06	0.03	3.37
0.30	0.20	1.61
1.00	1.00	1.10
0.40	0.40	1.61
-0.07	-0.05	1.95
0.24	0.21	2.08
0.42	0.35	2.40
0.13	0.11	2.20
0.73	0.58	2.48
0.03	-0.07	1.79
1.00	1.00	1.10
1.00	1.00	0.69
-0.30	-0.17	2.77
0.77	0.60	1.79
-0.50	-0.33	1.10
1.00	1.00	0.69
0.50	0.33	1.10
-0.14	-0.09	2.40
0.30	0.20	2.30
0.32	0.24	3.26
0.09	0.06	3.18
-0.63	-0.49	2.40
-1.00	-1.00	0.69
-0.09	-0.03	2.71
-0.40	-0.33	1.39
-0.08	-0.11	2.20
0.77	0.60	1.79
0.52	0.39	2.20
0.43	0.33	1.95
1.00	1.00	1.10
0.45	0.29	2.08
-0.50	-0.33	1.10
0.08	0.06	2.48
1.00	1.00	0.69
-0.16	-0.10	3.30
0.57	0.52	1.95
0.29	0.24	2.40
0.90	0.80	1.61
-0.07	0.05	1.95
0.70	0.60	1.61
0.27	0.18	3.76
0.06	0.06	3.37
0.10	0.09	2.48
0.48	0.33	2.20
0.48	0.38	2.56
0.21	0.16	3.18
0.80	0.67	1.39
0.50	0.33	1.10
0.24	0.16	2.40
0.32	0.21	2.64
0.00	0.20	1.61
0.50	0.40	1.61
0.49	0.33	1.79
0.07	0.00	2.08
-1.00	-1.00	0.69
-0.01	-0.01	2.89
0.14	0.10	2.56
0.04	0.02	2.30
0.71	0.62	1.95
0.43	0.33	1.95
0.12	0.09	2.71
1.00	1.00	0.69
-0.50	-0.33	1.10
0.79	0.57	2.08
0.08	0.07	3.18
0.44	0.34	2.83
0.48	0.31	2.83
-1.00	-1.00	0.69
-0.32	-0.24	2.40
-1.00	-1.00	0.69
-0.50	-0.33	1.10
0.77	0.60	1.79
1.00	1.00	0.69
1.00	1.00	0.69
0.40	0.40	1.61
1.00	1.00	0.69
0.57	0.43	1.95
0.60	0.33	1.39
0.48	0.38	2.40
0.40	0.33	1.39
-0.50	-0.20	1.61
0.70	0.60	1.61
-0.40	-0.40	1.61
-0.20	-0.15	2.56
0.50	0.33	1.10
0.11	0.06	3.14
0.43	0.36	2.48
1.00	1.00	0.69
-0.29	-0.27	2.40
0.50	0.43	1.95
0.50	0.33	1.10
0.08	0.01	2.83
-0.13	-0.08	2.77
0.32	0.21	3.00
0.26	0.14	2.08
0.42	0.30	2.64
0.24	0.21	2.64
0.73	0.56	2.30
0.11	0.14	1.95
0.43	0.31	2.40
-1.00	-1.00	0.69
0.89	0.73	1.79
0.12	0.06	2.20
0.49	0.39	2.89
0.26	0.21	2.56
0.04	0.00	2.77
0.22	0.17	3.18
0.31	0.22	2.77
-0.15	-0.11	3.40
0.53	0.39	2.71
0.40	0.40	1.61
-1.00	-1.00	0.69
0.28	0.26	2.71
0.54	0.47	1.79
0.04	0.00	2.77
0.38	0.29	2.08
0.24	0.20	2.30
0.90	0.80	1.61
1.00	1.00	1.39
-0.20	0.00	1.39
0.90	0.80	1.61
-0.50	-0.33	1.10
-0.30	-0.20	1.61
0.66	0.47	1.79
0.05	0.14	2.08
0.22	0.16	2.89
0.20	0.16	2.64
0.57	0.33	1.95
1.00	1.00	0.69
-0.32	-0.28	2.71
-0.50	-0.33	1.10
0.33	0.20	3.18
0.41	0.30	3.71
0.80	0.67	1.39
0.25	0.16	2.40
-1.00	-1.00	0.69
-0.13	-0.10	2.56
-0.80	-0.67	1.39
0.42	0.27	3.33
0.48	0.36	3.00
0.14	0.14	2.08
0.41	0.33	2.56
0.80	0.60	1.61
0.02	0.00	2.56
0.43	0.33	1.79
0.07	0.05	1.95
0.26	0.16	2.40
0.70	0.60	1.61
0.30	0.20	1.61
0.40	0.33	1.39
0.08	0.05	3.40
0.71	0.47	1.79
-0.19	-0.10	2.71
1.00	1.00	1.61
0.50	0.33	1.10
0.07	0.05	1.95
0.60	0.40	1.61
0.40	0.33	1.39
-0.50	-0.33	1.10
0.26	0.24	2.83
-0.14	-0.09	3.37
0.34	0.27	2.64
0.14	0.09	2.40
0.31	0.20	1.79
0.50	0.33	1.10
0.70	0.61	2.20
0.23	0.14	3.09
-0.09	-0.01	2.94
-0.03	-0.06	2.20
0.36	0.24	2.89
-0.33	-0.23	3.00
0.60	0.41	2.56
0.09	0.05	2.56
0.60	0.45	2.64
0.80	0.67	1.39
0.66	0.60	1.79
-0.50	-0.33	1.10
0.61	0.43	1.95
0.54	0.30	2.64
0.72	0.56	2.20
-0.13	-0.09	3.04
-0.50	-0.33	1.10
0.38	0.43	2.08
0.25	0.23	3.18
1.00	1.00	1.10
0.14	0.11	2.30
0.67	0.43	2.08
0.60	0.33	1.39
0.36	0.26	2.83
0.40	0.33	1.39
0.90	0.80	1.61
0.83	0.64	2.08
0.19	0.14	2.08
-0.21	-0.21	2.08
-0.48	-0.33	2.20
0.55	0.36	2.08
0.56	0.43	2.71
-0.40	-0.33	1.39
0.50	0.33	1.10
0.31	0.23	3.22
-0.50	-0.33	1.10
0.50	0.33	1.10
-0.40	-0.40	1.61
0.47	0.35	2.40
-0.80	-0.58	2.48
0.77	0.60	1.79
0.26	0.16	2.30
0.16	0.15	2.83
0.21	0.15	3.37
0.06	0.09	2.40
0.32	0.23	3.14
0.20	0.11	2.20
0.28	0.16	2.64
0.33	0.25	2.77
0.26	0.20	1.79
-0.80	-0.67	1.39
0.08	0.10	2.71
0.21	0.15	3.00
0.49	0.33	2.30
-0.02	-0.04	3.30
0.50	0.33	1.10
-0.50	-0.33	1.10
-0.07	-0.14	2.08
0.37	0.20	2.30
0.17	0.15	2.94
0.46	0.24	1.95
-0.60	-0.33	1.39
0.29	0.24	1.95
0.17	0.05	2.40
-1.00	-1.00	0.69
0.36	0.33	1.95
0.36	0.33	1.95
0.42	0.29	2.30
-0.00	-0.00	3.43
0.43	0.28	2.56
0.03	0.01	3.09
0.23	0.17	2.20
0.83	0.60	2.30
0.80	0.62	2.89
1.00	1.00	1.10
0.30	0.20	1.61
0.70	0.60	1.61
0.70	0.60	1.61
0.15	0.11	2.20
0.48	0.36	2.08
0.18	0.11	2.20
0.31	0.23	2.89
0.12	0.05	2.56
0.50	0.33	1.10
0.55	0.50	2.08
1.00	1.00	1.61
-0.40	-0.33	1.39
0.44	0.33	2.30
0.40	0.33	1.39
0.10	0.00	1.61
0.15	0.02	2.30
0.40	0.33	1.39
-1.00	-1.00	0.69
0.07	0.02	2.30
-1.00	-1.00	1.10
-0.09	-0.05	2.56
-0.01	0.03	2.71
-0.02	-0.05	2.40
0.23	0.18	2.48
0.32	0.23	2.89
0.04	0.05	3.30
0.80	0.67	1.39
1.00	1.00	0.69
0.77	0.60	1.79
0.25	0.24	2.30
0.13	0.10	2.64
1.00	1.00	0.69
0.44	0.28	3.18
-1.00	-1.00	0.69
-0.17	0.00	2.20
0.44	0.33	2.30
0.16	0.17	2.77
0.59	0.45	2.40
0.33	0.28	2.20
0.09	0.07	1.79
-0.13	-0.09	2.83
-0.05	-0.02	2.30
-0.08	-0.09	2.40
0.32	0.29	2.30
0.43	0.29	2.08
0.32	0.24	1.95
0.57	0.45	3.18
0.43	0.36	2.48
-1.00	-1.00	0.69
-0.66	-0.47	1.79
1.00	1.00	1.10
0.40	0.29	2.08
0.77	0.60	1.79
-0.28	-0.22	2.89
0.05	0.02	2.40
-0.07	-0.05	3.14
1.00	1.00	1.39
-0.04	0.00	2.56
0.28	0.18	2.77
0.07	0.09	2.40
0.05	0.05	2.56
0.20	0.07	1.79
0.40	0.29	3.30
0.38	0.26	2.83
-0.45	-0.31	2.40
-1.00	-1.00	0.69
0.17	0.12	3.09
-0.10	0.00	1.61
0.06	0.05	2.64
0.34	0.24	2.71
0.40	0.33	1.39
-0.40	-0.33	1.39
-0.90	-0.80	1.61
0.51	0.36	2.56
0.70	0.60	1.61
0.60	0.51	3.00
0.44	0.30	3.61
1.00	1.00	1.39
0.83	0.60	1.79
-0.16	-0.13	2.94
0.37	0.24	3.09
-0.30	-0.20	1.61
0.70	0.60	1.61
0.14	0.20	1.79
0.07	0.05	1.95
0.48	0.33	2.56
0.57	0.43	2.08
0.58	0.46	2.56
0.32	0.22	2.94
0.41	0.26	2.71
0.26	0.18	3.04
0.70	0.60	1.61
0.00	0.00	1.39
-0.07	0.00	2.08
-0.21	-0.07	2.08
0.60	0.40	1.61
0.40	0.33	1.39
1.00	1.00	0.69
0.34	0.26	3.50
0.21	0.14	1.95
0.30	0.20	1.61
-0.01	-0.05	2.71
0.90	0.80	1.61
1.00	1.00	1.10
0.04	0.02	2.77
-0.60	-0.40	1.61
1.00	1.00	1.10
0.50	0.40	1.61
-0.07	0.00	2.20
1.00	1.00	0.69
0.40	0.33	1.39
0.77	0.60	1.79
0.09	0.05	2.56
-1.00	-1.00	0.69
-1.00	-1.00	0.69
0.31	0.33	1.79
0.49	0.34	2.64
1.00	1.00	1.10
0.50	0.33	1.10
-0.25	-0.16	2.40
-0.21	-0.15	2.77
0.70	0.49	2.64
-0.28	-0.19	3.40
0.16	0.13	2.83
0.80	0.67	1.39
-0.14	-0.07	2.08
0.12	0.09	3.04
0.60	0.33	1.39
-0.07	-0.03	2.48
0.40	0.33	1.39
-0.03	0.02	2.40
0.40	0.33	1.39
0.18	0.12	3.33
1.00	1.00	1.39
0.00	0.00	1.39
0.68	0.52	1.95
0.60	0.47	1.79
-0.64	-0.62	1.95
1.00	1.00	0.69
0.36	0.26	2.94
0.18	0.15	2.56
0.15	0.12	2.48
0.79	0.62	1.95
-0.26	-0.20	1.79
0.32	0.24	1.95
0.39	0.25	3.18
0.18	0.11	2.20
-0.49	-0.33	1.79
1.00	1.00	0.69
-0.77	-0.60	1.79
-0.26	-0.20	1.79
0.51	0.33	2.48
0.31	0.23	3.30
0.66	0.60	1.79
-1.00	-1.00	0.69
0.00	0.00	1.39
0.37	0.22	2.71
-0.04	-0.03	2.77
0.20	0.00	1.39
0.38	0.27	2.48
0.54	0.33	1.95
0.15	0.13	2.56
0.27	0.20	2.71
0.58	0.39	2.20
0.29	0.24	1.95
0.31	0.20	2.71
0.61	0.46	2.56
-0.73	-0.61	2.20
-0.06	-0.03	2.64
-0.11	-0.05	2.64
0.41	0.27	2.40
0.10	0.12	2.77
0.10	0.07	3.47
1.00	1.00	0.69
0.61	0.52	1.95
0.50	0.33	1.10
0.50	0.33	1.10
0.61	0.52	1.95
-0.06	0.00	2.48
-0.31	-0.29	2.08
0.37	0.24	3.30
0.08	0.12	2.64
0.27	0.18	2.48
0.59	0.47	2.71
0.32	0.24	1.95
0.30	0.17	3.18
-0.20	-0.13	2.77
-0.03	-0.03	3.50
0.07	0.05	1.95
-0.10	0.00	1.61
1.00	1.00	0.69
0.30	0.20	1.61
0.33	0.20	2.30
1.00	1.00	1.10
-0.22	-0.12	2.64
-0.40	-0.33	1.39
-0.09	-0.07	1.79
0.80	0.60	1.61
0.50	0.33	1.10
-0.30	-0.20	1.61
0.14	0.06	2.48
0.40	0.33	1.39
0.60	0.33	1.39
1.00	1.00	1.10
0.43	0.33	1.95
0.60	0.33	1.39
1.00	1.00	1.10
0.70	0.60	1.61
-0.35	-0.18	2.48
-0.50	-0.33	1.10
-1.00	-1.00	0.69
-0.22	-0.16	2.40
1.00	1.00	1.61
0.36	0.28	2.89
0.70	0.60	1.61
-0.04	-0.05	1.95
-0.80	-0.60	1.61
0.42	0.33	2.30
0.24	0.14	2.64
-0.09	-0.07	1.79
0.27	0.19	2.64
-1.00	-1.00	0.69
-0.80	-0.67	1.39
0.74	0.64	2.08
0.88	0.71	2.08
-0.04	0.00	2.56
-1.00	-1.00	0.69
0.26	0.20	1.79
0.04	-0.01	2.64
0.37	0.24	2.40
0.80	0.67	1.39
-0.18	-0.15	2.83
0.02	0.06	2.20
0.49	0.41	2.71
-0.20	-0.17	2.94
-0.20	-0.20	1.61
0.71	0.47	1.79
-0.80	-0.67	1.39
0.49	0.33	1.79
0.03	-0.07	1.79
-0.03	-0.02	3.64
-0.07	-0.03	2.89
0.35	0.24	2.48
0.90	0.80	1.61
0.29	0.24	3.00
0.21	0.16	2.30
0.30	0.11	2.30
0.22	0.24	2.30
0.70	0.60	1.61
0.15	0.05	2.40
-0.09	-0.08	2.64
-0.50	-0.33	1.10
0.80	0.67	1.39
-0.20	-0.11	2.20
0.40	0.21	2.08
0.38	0.28	2.20
0.10	0.00	1.61
-0.03	-0.03	2.77
0.31	0.21	2.08
0.32	0.22	2.20
1.00	1.00	1.61
0.03	0.03	2.48
0.22	0.20	2.30
0.26	0.16	2.40
-0.01	0.02	2.30
-0.37	-0.28	2.71
0.32	0.23	2.56
0.50	0.33	1.10
0.79	0.71	1.95
0.22	0.11	2.20
0.50	0.33	1.10
-0.25	-0.21	2.56
0.30	0.20	1.61
0.60	0.40	1.61
-0.40	-0.40	1.61
0.60	0.33	1.39
0.23	0.14	3.04
0.80	0.67	1.39
-0.24	-0.21	2.08
0.71	0.57	2.08
0.80	0.67	1.39
0.36	0.24	2.71
0.43	0.29	3.30
0.00	0.20	1.61
-0.07	-0.07	2.30
0.25	0.14	1.95
0.40	0.33	1.39
0.42	0.31	2.40
0.09	0.07	2.89
0.54	0.39	2.48
0.20	0.09	2.40
0.60	0.45	2.64
0.21	0.14	1.95
1.00	1.00	0.69
0.48	0.36	2.08
-0.20	-0.20	1.61
0.02	0.00	2.08
0.48	0.29	2.08
-0.03	0.07	1.79
-0.50	-0.33	1.10
-0.90	-0.80	1.61
1.00	1.00	1.61
0.80	0.67	1.39
-1.00	-1.00	1.10
-0.30	-0.20	1.61
0.80	0.67	1.39
-0.40	-0.33	1.39
0.60	0.40	1.61
0.43	0.24	1.95
-0.01	-0.03	2.48
0.44	0.27	2.40
0.42	0.33	3.30
0.07	0.07	2.30
0.11	0.05	3.22
0.29	0.15	2.89
0.62	0.42	2.48
0.05	-0.01	2.64
-0.04	0.03	2.64
-0.20	0.00	1.39
0.54	0.43	1.95
-0.50	-0.40	1.61
0.02	-0.01	2.94
0.47	0.38	2.30
1.00	1.00	1.10
0.10	0.00	2.08
0.60	0.43	2.08
-0.50	-0.33	1.10
-0.40	-0.40	1.61
0.30	0.20	1.61
-0.01	-0.03	2.83
0.35	0.26	3.04
-0.10	-0.11	2.30
0.18	0.20	2.30
-0.06	-0.03	2.48
-0.03	-0.01	3.30
-1.00	-1.00	1.10
0.58	0.44	2.20
-0.10	-0.05	2.56
1.00	1.00	1.10
0.79	0.62	1.95
0.55	0.39	2.20
0.90	0.80	1.61
-0.33	-0.24	2.48
0.14	0.07	1.79
0.26	0.20	1.79
-1.00	-1.00	0.69
0.01	0.02	2.77
0.12	0.09	3.09
0.30	0.20	1.61
-0.30	-0.20	1.61
0.37	0.07	1.79
0.70	0.60	1.61
-0.20	0.00	1.39
0.27	0.16	2.71
0.17	0.12	3.37
0.10	0.00	1.61
0.50	0.33	1.10
0.26	0.15	2.77
0.34	0.24	3.00
0.29	0.18	2.56
0.49	0.33	2.48
0.16	0.11	3.14
0.38	0.26	3.04
0.94	0.87	1.79
0.00	0.05	1.95
-0.20	0.00	1.39
0.43	0.29	2.08
-0.03	0.00	2.48
0.12	0.00	2.08
0.20	0.00	1.39
0.00	0.00	1.61
-0.44	-0.33	2.30
0.28	0.28	2.20
0.41	0.26	3.04
1.00	1.00	1.39
0.20	0.00	1.39
0.38	0.33	2.20
0.57	0.40	2.77
0.05	0.06	2.48
0.30	0.20	1.61
1.00	1.00	0.69
-0.07	-0.09	2.48
0.02	0.01	2.89
0.43	0.24	1.95
0.70	0.60	1.61
0.49	0.35	2.71
0.29	0.21	2.83
0.37	0.33	1.79
0.43	0.28	3.00
0.50	0.33	1.10
-0.40	-0.33	1.39
0.29	0.21	2.56
0.31	0.21	2.48
0.80	0.58	2.64
0.70	0.60	1.61
0.05	0.05	2.40
0.60	0.50	2.08
0.20	0.16	2.94
0.03	0.00	2.20
0.50	0.33	1.10
0.43	0.35	3.14
0.44	0.36	2.48
0.46	0.38	2.40
-0.10	0.00	1.61
1.00	1.00	1.10
0.26	0.20	1.79
0.17	0.12	3.04
0.16	0.09	3.22
1.00	1.00	0.69
0.60	0.40	1.61
0.15	0.11	3.43
-0.37	-0.33	1.79
-0.11	-0.05	2.77
0.20	0.14	2.71
0.49	0.33	1.79
0.21	0.14	3.71
0.00	0.07	2.08
0.06	0.07	3.18
-0.01	0.00	3.00
-0.00	-0.03	2.83
0.30	0.22	3.37
0.61	0.43	3.97
0.18	0.13	3.14
-0.17	0.00	2.20
-0.17	-0.13	2.77
1.00	1.00	0.69
-0.26	-0.07	2.08
-0.22	-0.11	2.20
-0.12	-0.14	2.08
0.20	0.15	2.48
0.00	0.00	1.61
0.50	0.42	2.30
0.52	0.38	2.56
0.21	0.13	3.97
0.60	0.47	1.79
0.20	0.00	1.39
0.07	0.05	1.95
1.00	1.00	0.69
-0.05	-0.11	2.20
0.03	0.00	2.48
-0.50	-0.33	1.10
0.00	0.00	1.39
1.00	1.00	0.69
0.07	0.11	2.20
-1.00	-1.00	0.69
-0.40	-0.33	1.39
0.33	0.21	2.56
-0.50	-0.33	1.10
0.19	0.15	3.14
0.38	0.29	2.08
0.08	0.07	3.18
0.40	0.33	1.39
1.00	1.00	1.10
0.39	0.31	2.89
0.03	-0.07	1.79
-0.10	0.00	1.61
0.14	0.07	2.08
0.43	0.33	2.30
0.06	0.03	2.94
0.50	0.33	1.10
0.66	0.60	1.79
0.15	0.09	3.50
0.40	0.33	1.39
0.02	0.02	3.53
0.60	0.45	2.48
0.60	0.47	2.30
0.50	0.33	1.10
0.50	0.33	1.10
0.11	0.07	3.18
0.55	0.33	2.20
-0.04	-0.01	2.71
0.80	0.67	1.39
-0.03	-0.01	3.30
-0.20	-0.20	1.61
0.01	0.00	2.48
-0.13	-0.12	3.09
-0.29	-0.24	1.95
0.14	0.07	1.79
0.05	0.03	3.30
0.61	0.44	2.56
-0.03	0.07	1.79
0.20	0.13	2.40
1.00	1.00	1.39
0.54	0.47	1.79
0.14	0.07	1.79
-0.30	-0.24	2.30
0.66	0.47	1.79
1.00	1.00	1.39
0.60	0.46	2.56
0.62	0.39	2.94
0.60	0.33	1.39
0.45	0.27	2.94
0.45	0.29	2.08
0.31	0.29	2.08
0.24	0.17	2.94
0.09	0.01	2.71
0.50	0.33	1.10
-0.50	-0.33	1.10
1.00	1.00	1.10
0.36	0.29	2.08
0.80	0.67	1.39
0.11	0.06	3.00
0.64	0.43	1.95
1.00	1.00	0.69
0.24	0.18	2.77
0.80	0.67	1.39
0.43	0.32	2.83
-0.50	-0.33	1.10
0.36	0.24	1.95
0.70	0.60	1.61
0.47	0.27	2.40
-0.32	-0.17	2.20
-0.70	-0.61	2.20
-1.00	-1.00	0.69
-0.29	-0.21	2.56
0.18	0.13	3.09
0.20	0.20	1.61
0.49	0.33	1.79
-0.46	-0.36	2.56
0.70	0.60	1.61
0.56	0.43	2.64
0.90	0.80	1.61
0.26	0.14	2.08
0.54	0.43	1.95
1.00	1.00	1.10
0.30	0.20	1.61
-0.49	-0.33	1.79
0.10	0.00	1.61
-0.30	-0.20	1.61
0.21	0.14	1.95
1.00	1.00	1.10
0.31	0.20	1.79
0.60	0.33	1.39
0.18	0.06	2.20
0.40	0.33	1.39
0.66	0.47	1.79
1.00	1.00	0.69
0.40	0.33	1.39
0.50	0.33	1.10
0.71	0.62	1.95
0.66	0.47	1.79
-0.38	-0.29	2.08
0.71	0.47	1.79
0.01	0.05	2.77
0.14	0.33	1.79
0.31	0.20	1.79
-0.20	0.00	1.39
0.63	0.44	2.56
0.77	0.60	1.79
0.61	0.43	2.71
-0.60	-0.40	1.61
-0.01	-0.01	3.18
0.12	0.07	2.08
-0.10	0.00	1.61
0.47	0.24	2.48
0.11	0.14	1.95
0.42	0.28	2.20
0.01	0.02	2.30
0.27	0.20	2.30
0.60	0.47	1.79
0.10	0.00	1.61
0.09	0.05	2.64
0.38	0.27	2.40
0.39	0.24	1.95
-0.31	-0.20	1.79
0.13	0.13	3.00
0.23	0.16	2.40
0.64	0.50	2.08
0.33	0.23	3.26
0.41	0.28	3.61
0.16	0.07	2.89
0.43	0.33	1.79
0.30	0.22	2.71
0.50	0.33	1.10
0.11	0.05	1.95
0.60	0.47	1.79
-0.80	-0.67	1.39
0.10	0.00	1.61
-0.32	-0.24	1.95
1.00	1.00	1.39
0.05	0.07	2.08
0.14	0.07	1.79
0.29	0.21	2.83
1.00	1.00	1.10
-0.80	-0.67	1.39
0.83	0.73	1.79
-0.20	-0.20	1.79
0.40	0.33	1.39
0.28	0.21	3.04
0.26	0.16	3.00
0.77	0.60	1.79
0.22	0.17	2.20
0.12	0.08	3.14
0.83	0.64	2.08
0.25	0.17	2.20
0.13	0.12	3.30
-0.05	0.03	2.48
0.64	0.51	2.30
0.30	0.20	1.61
-0.01	0.00	2.48
0.06	0.08	3.00
0.54	0.47	1.79
0.29	0.20	3.18
0.19	0.14	3.18
-0.09	-0.09	2.71
-0.09	0.07	1.79
0.20	0.11	2.94
0.20	0.14	2.64
0.02	0.14	2.08
-0.50	-0.33	1.10
-0.24	-0.16	2.89
0.50	0.39	2.20
0.40	0.33	1.39
0.86	0.71	1.95
0.39	0.29	2.83
0.08	0.05	2.40
0.42	0.33	2.56
0.39	0.28	2.89
0.14	0.11	3.76
0.25	0.15	2.83
0.24	0.21	2.08
0.00	-0.20	1.61
0.37	0.07	1.79
0.40	0.33	1.39
1.00	1.00	0.69
0.49	0.36	2.64
-0.17	-0.14	2.08
0.35	0.23	2.94
0.60	0.50	2.08
-0.22	-0.14	2.64
0.05	0.04	3.18
0.12	0.09	2.71
-0.80	-0.67	1.39
0.66	0.60	1.79
0.45	0.33	2.30
0.09	0.09	3.04
0.53	0.38	2.56
0.10	0.00	1.61
0.37	0.32	2.64
0.26	0.15	3.14
0.02	0.06	2.20
0.11	0.14	3.18
-0.83	-0.71	2.08
0.00	0.00	1.39
0.70	0.60	1.61
0.38	0.28	3.22
0.09	0.10	2.83
0.12	0.11	2.89
0.19	0.14	2.08
0.32	0.24	1.95
0.14	0.14	1.95
0.00	-0.05	1.95
0.10	0.04	3.22
0.30	0.26	2.94
0.40	0.40	1.61
0.20	0.00	1.39
0.14	0.14	2.08
-0.47	-0.35	2.40
0.09	0.06	3.14
0.31	0.23	3.00
0.80	0.67	1.39
0.27	0.18	3.04
0.42	0.44	2.20
0.18	0.06	2.48
0.31	0.21	2.08
0.13	0.09	2.71
0.27	0.15	2.77
0.19	0.12	3.53
0.12	0.16	2.94
0.26	0.20	1.79
0.43	0.32	2.64
0.64	0.52	2.77
-0.01	0.02	2.77
0.25	0.17	2.20
1.00	1.00	1.10
0.50	0.36	2.08
0.21	0.14	2.08
0.20	0.15	2.94
0.80	0.67	1.39
0.07	0.03	2.56
0.43	0.32	2.94
0.83	0.64	2.08
0.19	0.13	3.09
0.11	0.08	2.56
-0.09	-0.20	1.79
0.20	0.17	2.94
0.63	0.44	2.89
0.27	0.17	2.20
0.11	0.05	2.40
0.38	0.25	2.83
-0.11	-0.08	2.64
0.30	0.20	2.40
0.04	0.05	1.95
-0.37	-0.20	2.30
0.15	0.08	2.64
0.43	0.33	2.20
0.62	0.42	2.40
1.00	1.00	1.10
0.66	0.47	1.79
-1.00	-1.00	1.10
-0.06	-0.07	2.77
0.41	0.30	2.48
-1.00	-1.00	1.10
0.31	0.18	2.48
0.10	0.00	1.61
0.66	0.47	1.79
0.39	0.28	2.89
0.60	0.40	1.61
0.32	0.23	2.56
0.24	0.19	3.26
0.75	0.52	1.95
0.61	0.43	1.95
-0.76	-0.57	2.08
0.06	0.05	2.71
-0.10	-0.03	2.56
0.12	0.07	3.22
0.40	0.21	2.48
-0.26	-0.20	1.79
-0.01	-0.02	2.30
-0.50	-0.33	1.10
0.94	0.87	1.79
0.31	0.24	2.48
0.07	0.05	1.95
0.20	0.00	1.39
0.50	0.33	1.10
0.52	0.56	2.20
0.14	0.07	1.79
0.68	0.52	2.64
0.64	0.50	2.08
0.62	0.39	2.20
0.50	0.33	2.89
-0.05	0.01	2.64
0.13	0.15	2.48
0.12	0.06	2.20
0.19	0.12	2.94
0.12	0.08	2.56
0.14	0.12	2.48
-0.40	-0.33	1.39
0.20	0.00	1.39
0.24	0.16	2.30
0.40	0.33	1.39
1.00	1.00	1.10
0.10	0.00	1.61
0.00	0.00	1.39
0.60	0.50	2.08
0.14	0.05	1.95
0.14	0.14	2.08
0.16	0.10	2.71
0.05	0.05	2.40
0.79	0.62	1.95
0.54	0.43	1.95
-0.04	-0.02	2.30
0.42	0.29	3.58
0.43	0.29	2.08
-0.28	-0.20	2.40
-0.50	-0.33	1.10
1.00	1.00	1.10
1.00	1.00	0.69
0.60	0.33	1.39
0.48	0.33	2.20
0.79	0.62	1.95
0.80	0.67	1.39
0.31	0.24	2.48
0.69	0.51	2.56
0.27	0.16	3.30
0.50	0.33	1.10
0.43	0.36	2.48
0.05	0.11	2.30
0.40	0.33	1.39
-0.28	-0.18	2.77
0.74	0.50	2.08
0.39	0.25	3.18
0.35	0.18	2.48
-0.30	-0.20	1.61
0.09	0.20	1.79
-0.09	-0.01	2.89
-0.26	-0.14	2.08
0.31	0.20	2.71
0.29	0.24	1.95
0.47	0.37	2.71
0.17	0.14	2.08
0.24	0.20	2.71
0.64	0.52	2.48
-1.00	-1.00	0.69
0.00	-0.20	1.61
0.08	0.06	2.48
1.00	1.00	1.10
0.25	0.24	1.95
0.60	0.33	1.39
0.03	0.01	3.00
0.58	0.44	2.20
-0.81	-0.64	2.08
0.33	0.20	3.40
-1.00	-1.00	0.69
-0.40	-0.29	2.08
1.00	1.00	0.69
0.80	0.67	1.39
-0.15	-0.17	2.20
1.00	1.00	1.10
0.80	0.67	1.39
-0.09	0.07	1.79
0.43	0.33	1.95
0.32	0.24	1.95
0.12	0.11	2.20
0.50	0.33	1.10
0.50	0.33	1.10
1.00	1.00	0.69
0.65	0.51	2.30
-0.03	-0.07	1.79
0.67	0.50	2.20
0.25	0.15	2.77
0.42	0.33	2.30
0.57	0.50	2.08
0.52	0.39	2.20
-0.02	-0.07	2.08
-0.40	-0.40	1.61
-0.18	-0.24	1.95
0.44	0.30	2.64
0.00	0.00	1.39
1.00	1.00	1.10
-0.45	-0.27	2.40
0.50	0.36	2.64
0.50	0.43	2.08
0.25	0.18	2.56
0.25	0.14	1.95
1.00	1.00	1.10
1.00	1.00	0.69
-0.26	-0.20	1.79
0.12	0.08	2.64
0.34	0.23	2.77
1.00	1.00	1.10
-0.09	-0.07	1.79
0.40	0.40	1.61
0.30	0.20	1.61
0.31	0.21	2.83
0.22	0.14	3.26
0.10	0.00	1.61
0.14	0.21	2.08
0.23	0.15	3.30
0.53	0.38	2.64
