Spearman	Kendall	MutualInformation
0.58	0.46	3.40
0.40	0.33	1.39
0.30	0.15	2.48
0.70	0.60	1.61
0.59	0.43	3.71
0.17	0.14	2.08
0.86	0.71	1.95
0.79	0.64	2.30
0.30	0.20	2.30
0.41	0.24	2.30
0.00	0.07	2.08
0.77	0.60	2.64
0.30	0.20	1.61
0.72	0.53	3.14
-0.50	-0.33	1.10
1.00	1.00	0.69
0.45	0.33	2.48
0.37	0.33	1.79
1.00	1.00	0.69
-1.00	-1.00	0.69
0.73	0.56	2.20
0.73	0.57	3.58
0.51	0.33	3.18
0.49	0.33	1.79
0.48	0.36	3.00
0.20	0.00	1.39
0.47	0.30	2.64
0.02	0.00	2.08
0.67	0.48	2.48
0.23	0.19	2.64
0.56	0.40	2.83
0.75	0.55	3.30
0.45	0.32	2.94
0.32	0.24	1.95
0.14	0.07	1.79
0.40	0.33	1.39
0.54	0.35	3.80
0.43	0.31	3.43
0.41	0.24	2.48
0.87	0.69	2.30
0.74	0.61	2.48
0.70	0.51	3.26
0.60	0.40	1.61
0.80	0.67	1.39
0.61	0.42	3.50
0.80	0.67	1.39
0.45	0.28	2.89
-1.00	-1.00	0.69
0.67	0.50	2.08
0.31	0.21	2.64
0.78	0.56	2.83
0.82	0.72	2.20
0.20	0.18	2.48
0.89	0.74	2.64
0.34	0.24	3.30
0.73	0.53	2.77
0.59	0.39	2.94
0.26	0.17	2.77
0.50	0.33	1.10
0.89	0.73	1.79
-0.50	-0.33	1.10
1.00	1.00	0.69
0.32	0.14	1.95
-0.50	-0.33	1.10
0.70	0.56	2.20
0.77	0.60	1.79
1.00	1.00	0.69
0.70	0.60	1.61
0.80	0.60	1.61
0.35	0.24	2.30
1.00	1.00	1.10
0.53	0.40	2.94
0.82	0.63	2.69
0.72	0.52	2.48
0.40	0.33	2.20
0.13	0.13	2.83
0.53	0.36	2.89
0.79	0.62	2.77
0.88	0.79	2.08
0.24	0.29	2.08
0.39	0.28	2.83
0.67	0.51	2.56
0.76	0.56	2.40
0.45	0.36	2.08
0.53	0.48	2.04
0.50	0.33	1.10
0.83	0.73	1.79
0.82	0.56	2.30
0.63	0.46	2.56
0.48	0.21	2.08
0.10	0.11	2.20
0.63	0.42	3.00
0.64	0.46	3.71
0.32	0.23	3.43
0.71	0.49	3.00
0.10	0.00	1.61
-1.00	-1.00	0.69
0.53	0.36	2.56
0.03	-0.07	1.79
0.85	0.67	2.89
0.65	0.42	2.40
1.00	1.00	1.10
1.00	1.00	1.39
0.60	0.40	1.61
0.49	0.33	1.79
0.90	0.80	1.61
-0.03	-0.07	1.79
0.60	0.40	1.61
0.94	0.87	1.79
0.67	0.57	2.08
0.19	0.16	2.71
0.41	0.29	3.00
0.64	0.46	2.83
0.35	0.24	2.30
-1.00	-1.00	0.69
0.04	0.03	2.64
1.00	1.00	0.69
0.37	0.07	1.79
0.51	0.40	2.83
0.45	0.30	3.76
0.90	0.80	1.61
0.42	0.27	2.48
0.50	0.33	1.10
0.76	0.57	2.77
0.55	0.40	3.47
0.77	0.58	2.64
0.75	0.53	2.40
0.68	0.51	2.30
0.70	0.55	2.48
-0.40	-0.33	1.39
0.66	0.41	2.71
-0.70	-0.60	1.61
0.50	0.33	1.10
-0.26	-0.20	1.79
0.49	0.36	2.56
0.80	0.67	1.39
0.40	0.33	1.39
0.80	0.67	1.39
0.58	0.42	3.33
0.83	0.73	1.79
0.80	0.61	2.69
0.60	0.33	1.39
0.50	0.33	1.10
0.71	0.57	2.08
0.37	0.33	1.79
0.80	0.67	1.39
0.09	0.07	1.79
0.63	0.43	2.83
0.61	0.45	3.53
0.23	0.16	2.71
0.71	0.52	2.48
0.61	0.52	1.95
1.00	1.00	1.10
-0.40	-0.33	1.39
0.83	0.73	1.79
0.77	0.58	3.18
0.68	0.49	3.04
0.58	0.42	3.87
0.44	0.31	2.40
0.69	0.52	3.00
0.48	0.36	2.94
0.74	0.61	2.48
0.71	0.48	2.48
0.57	0.41	2.64
0.80	0.67	1.39
-0.05	-0.11	2.20
1.00	1.00	1.10
0.50	0.33	1.10
0.37	0.27	2.40
0.76	0.57	2.08
0.73	0.56	3.04
1.00	1.00	0.69
0.52	0.50	2.08
0.74	0.54	3.40
0.50	0.33	1.10
1.00	1.00	1.39
0.88	0.73	2.30
0.88	0.71	2.08
0.53	0.33	3.09
0.67	0.47	3.04
0.37	0.20	1.79
0.23	0.11	2.20
0.71	0.56	2.30
0.10	-0.02	2.30
0.71	0.47	1.79
0.62	0.50	2.20
0.44	0.31	2.40
0.48	0.37	2.83
0.20	0.00	1.39
-0.50	-0.33	1.10
0.54	0.38	3.26
0.50	0.33	1.10
-0.50	-0.33	1.10
0.76	0.57	2.08
0.22	0.13	2.56
0.57	0.41	2.64
0.54	0.43	1.95
0.68	0.50	2.20
0.86	0.70	3.09
0.70	0.52	3.40
0.72	0.56	2.20
0.68	0.54	2.89
0.57	0.43	3.14
0.20	0.13	2.40
0.73	0.53	2.94
0.51	0.39	2.89
0.78	0.58	2.77
0.50	0.20	1.61
0.54	0.47	1.79
0.68	0.50	2.83
0.54	0.36	3.09
0.77	0.61	2.48
0.83	0.66	3.37
0.80	0.67	1.39
1.00	1.00	1.39
0.73	0.51	2.30
0.30	0.22	2.20
0.76	0.59	2.94
0.75	0.60	2.40
0.90	0.80	1.61
0.32	0.14	1.95
0.23	0.11	2.20
0.71	0.53	2.40
-1.00	-1.00	0.69
0.70	0.60	1.61
0.57	0.36	2.08
0.75	0.60	2.40
0.53	0.37	3.58
0.85	0.72	2.56
0.78	0.58	3.04
0.65	0.47	2.30
0.21	0.16	2.40
0.47	0.33	2.94
0.80	0.67	1.39
0.30	0.20	1.61
0.71	0.60	1.79
0.93	0.81	1.95
0.83	0.71	2.08
0.67	0.44	2.20
0.77	0.67	2.20
0.72	0.51	3.18
1.00	1.00	1.10
0.88	0.69	2.56
0.00	0.00	1.39
0.45	0.29	2.08
-0.10	0.00	1.61
0.80	0.67	1.39
0.70	0.56	2.20
0.71	0.60	1.79
1.00	1.00	1.61
0.67	0.50	2.08
0.80	0.67	1.39
-0.50	-0.33	1.10
0.81	0.64	2.48
-1.00	-1.00	0.69
0.83	0.69	2.56
0.60	0.41	3.18
0.67	0.48	2.48
0.57	0.45	2.77
0.55	0.36	3.00
0.83	0.73	1.79
0.63	0.44	3.30
0.50	0.33	1.10
0.90	0.78	2.20
0.43	0.47	1.79
0.68	0.51	2.83
0.64	0.43	1.95
0.66	0.49	3.22
0.40	0.33	1.39
0.18	0.11	2.30
0.16	0.15	2.83
0.88	0.78	2.20
0.62	0.50	2.20
0.36	0.33	1.95
0.83	0.69	2.83
0.73	0.60	2.30
0.59	0.39	2.71
0.62	0.36	2.48
0.57	0.43	1.95
0.93	0.81	1.95
0.70	0.53	3.22
0.24	0.15	2.48
1.00	1.00	0.69
0.50	0.33	1.10
0.40	0.40	1.61
0.20	0.00	1.39
0.81	0.57	2.08
0.64	0.43	1.95
0.43	0.35	3.00
0.69	0.53	2.40
0.80	0.60	3.14
0.86	0.71	1.95
0.17	0.12	2.48
0.84	0.65	3.40
0.51	0.39	3.22
0.90	0.80	1.61
0.71	0.51	3.40
0.51	0.35	2.94
0.81	0.64	2.30
-1.00	-1.00	1.10
0.69	0.57	2.94
-1.00	-1.00	0.69
0.64	0.47	2.83
0.50	0.33	1.10
0.36	0.25	2.64
0.40	0.40	1.61
1.00	1.00	0.69
0.39	0.24	1.95
0.55	0.37	2.71
1.00	1.00	0.69
0.20	0.20	1.61
0.60	0.40	1.61
0.09	-0.06	2.48
0.45	0.33	2.56
0.49	0.34	3.32
0.60	0.44	3.66
0.80	0.67	1.39
0.54	0.43	1.95
0.69	0.52	3.00
0.74	0.54	2.83
0.90	0.80	1.61
0.43	0.33	1.95
0.39	0.24	1.95
0.83	0.60	1.79
0.48	0.33	2.20
0.72	0.56	2.20
0.79	0.62	1.95
-0.43	-0.33	1.79
0.57	0.35	2.94
0.85	0.66	2.71
0.62	0.45	3.04
-0.40	-0.33	1.39
0.20	0.20	1.61
0.86	0.71	1.95
0.33	0.24	2.40
0.64	0.52	1.95
-0.70	-0.60	1.61
0.80	0.67	1.39
0.72	0.52	3.56
0.60	0.43	2.08
-0.40	-0.33	1.39
0.45	0.32	2.64
0.31	0.20	1.79
-0.10	0.00	1.61
0.30	0.21	2.64
0.04	0.14	1.95
0.71	0.52	1.95
0.30	0.20	1.61
0.64	0.45	2.48
1.00	1.00	0.69
0.60	0.40	1.61
0.88	0.71	2.08
0.40	0.33	1.39
-1.00	-1.00	0.69
1.00	1.00	1.79
0.68	0.43	2.94
0.52	0.45	2.48
0.30	0.20	1.61
1.00	1.00	0.69
0.42	0.38	2.30
0.75	0.57	2.89
0.63	0.45	2.64
0.69	0.50	3.56
0.54	0.37	2.89
0.40	0.33	1.39
0.68	0.52	1.95
0.83	0.73	1.79
0.75	0.58	2.89
0.80	0.67	1.39
0.73	0.60	2.30
-1.00	-1.00	0.69
0.70	0.51	2.56
0.20	0.00	1.39
0.62	0.45	3.50
0.37	0.33	1.79
0.57	0.43	1.95
0.53	0.39	2.20
-0.12	0.00	2.08
1.00	1.00	0.69
0.73	0.54	2.89
0.59	0.41	2.64
0.76	0.57	2.08
0.86	0.71	2.40
0.14	0.20	1.79
0.68	0.52	1.95
0.56	0.38	3.14
0.31	0.14	2.08
0.65	0.39	2.20
-1.00	-1.00	0.69
0.38	0.21	2.08
0.50	0.20	1.61
0.43	0.33	2.30
0.60	0.39	2.20
0.62	0.48	3.26
-0.60	-0.33	1.39
-1.00	-1.00	0.69
-1.00	-1.00	0.69
0.50	0.33	1.10
0.80	0.67	1.39
0.62	0.49	2.64
0.62	0.46	2.89
0.40	0.40	1.61
0.73	0.56	2.64
0.38	0.29	2.08
0.54	0.43	1.95
0.82	0.63	2.83
0.86	0.67	2.40
0.86	0.71	2.08
0.81	0.63	2.64
0.65	0.49	2.56
0.38	0.27	2.48
0.58	0.41	3.00
0.39	0.24	3.04
0.77	0.60	2.30
0.69	0.56	2.94
0.38	0.31	2.56
0.57	0.39	3.43
0.80	0.67	1.39
0.00	0.00	1.61
0.53	0.33	2.20
0.90	0.80	1.61
0.60	0.40	1.61
0.86	0.71	2.08
0.57	0.45	2.71
0.10	0.06	2.20
0.71	0.46	3.22
0.83	0.67	2.40
0.55	0.33	2.94
0.85	0.67	2.40
0.54	0.39	3.00
0.48	0.36	2.08
0.65	0.46	3.37
0.62	0.45	2.77
0.78	0.56	2.40
0.77	0.58	3.26
0.48	0.29	2.30
0.60	0.40	1.61
0.50	0.33	1.10
0.49	0.33	1.79
0.61	0.49	2.40
1.00	1.00	1.39
0.65	0.52	2.77
0.28	0.24	2.40
0.49	0.33	1.79
0.71	0.47	1.79
0.00	0.20	1.61
0.74	0.54	2.64
0.80	0.60	1.61
0.60	0.40	1.61
0.90	0.80	1.61
0.95	0.86	2.08
0.50	0.40	1.61
-1.00	-1.00	0.69
0.69	0.43	2.08
0.60	0.47	2.30
0.71	0.57	2.08
-1.00	-1.00	1.39
0.67	0.42	2.89
0.70	0.60	1.61
0.77	0.57	2.77
0.89	0.73	1.79
0.53	0.24	2.30
-0.03	0.07	1.79
0.19	0.14	2.08
0.63	0.49	2.83
0.09	0.07	1.79
0.67	0.50	2.71
0.20	0.00	1.39
0.43	0.20	1.79
0.52	0.33	2.20
-0.10	-0.06	2.20
0.80	0.63	2.64
0.21	0.14	2.08
0.67	0.45	2.77
0.59	0.44	2.83
0.80	0.67	1.39
0.80	0.60	2.83
0.54	0.33	1.79
0.74	0.57	2.83
0.56	0.40	2.83
-0.13	-0.06	2.20
0.71	0.60	1.79
0.73	0.56	2.56
0.50	0.33	2.30
0.59	0.42	3.76
0.51	0.37	2.83
0.34	0.26	2.71
0.60	0.40	1.61
0.53	0.37	3.09
0.25	0.24	2.30
0.95	0.82	2.40
0.31	0.21	2.08
0.12	0.08	2.56
0.46	0.33	1.95
0.91	0.82	2.48
0.52	0.35	2.83
0.80	0.67	1.39
0.10	0.00	1.61
0.30	0.22	2.20
0.43	0.27	2.94
0.13	0.09	2.40
0.50	0.40	1.61
0.52	0.38	2.30
0.67	0.50	2.08
0.13	0.00	2.20
0.70	0.52	2.64
0.40	0.14	2.08
0.17	0.07	2.08
0.15	0.11	2.20
0.90	0.80	1.61
0.37	0.33	2.56
0.83	0.65	2.83
0.22	0.15	2.48
0.64	0.50	2.08
0.45	0.28	2.56
0.50	0.35	3.04
0.27	0.21	3.09
0.76	0.57	2.08
0.49	0.33	2.30
0.75	0.62	1.95
0.37	0.33	2.30
0.75	0.61	2.20
0.25	0.14	1.95
-0.04	-0.07	2.30
0.93	0.81	1.95
0.36	0.27	2.94
0.30	0.20	1.61
-0.14	-0.20	1.79
0.84	0.64	2.48
0.04	0.05	1.95
0.57	0.35	2.40
0.20	0.00	1.39
0.73	0.54	3.04
0.68	0.49	3.58
0.65	0.43	3.43
1.00	1.00	1.61
0.79	0.63	2.64
-0.26	-0.20	1.79
0.30	0.20	1.61
0.47	0.32	2.89
0.62	0.45	2.94
0.55	0.38	2.40
0.40	0.33	1.39
0.67	0.53	2.40
0.50	0.33	2.71
0.86	0.71	1.95
1.00	1.00	0.69
0.93	0.81	1.95
0.54	0.43	1.95
1.00	1.00	0.69
0.65	0.47	1.91
0.80	0.67	1.39
0.93	0.78	2.30
0.94	0.87	1.79
1.00	1.00	1.10
0.40	0.33	1.39
1.00	1.00	1.39
0.03	-0.07	1.79
0.09	0.07	1.79
0.20	0.20	1.61
0.43	0.33	1.95
0.89	0.71	1.95
0.00	0.00	1.39
0.26	0.20	1.79
0.76	0.64	2.08
0.67	0.48	2.48
0.78	0.61	2.20
1.00	1.00	1.61
1.00	1.00	1.79
0.73	0.58	2.94
0.32	0.24	1.95
0.78	0.58	3.37
0.59	0.46	3.04
0.57	0.39	2.48
0.53	0.41	3.04
0.39	0.26	2.71
-0.40	-0.40	1.61
0.69	0.43	2.08
0.80	0.67	1.39
0.68	0.47	2.83
0.37	0.28	2.56
0.37	0.28	2.20
0.54	0.33	1.95
0.60	0.40	1.61
0.37	0.07	1.79
-0.03	-0.07	1.79
0.50	0.40	1.61
0.82	0.61	2.94
0.50	0.37	2.77
0.58	0.46	3.09
0.72	0.48	2.48
0.27	0.07	2.30
0.12	0.06	2.20
0.27	0.20	2.30
0.56	0.42	3.47
1.00	1.00	1.10
0.65	0.43	2.71
-0.28	-0.15	2.48
-0.26	-0.11	2.30
0.52	0.43	2.08
0.42	0.27	2.64
0.30	0.20	1.61
0.55	0.38	2.40
0.71	0.52	1.95
0.68	0.49	2.56
1.00	1.00	0.69
0.35	0.25	2.83
0.70	0.50	3.18
0.49	0.33	1.79
-0.03	-0.07	1.79
0.26	0.20	1.79
0.40	0.33	1.39
0.00	0.00	1.39
0.74	0.53	2.94
0.66	0.48	3.32
0.46	0.33	1.95
1.00	1.00	0.69
0.64	0.53	2.94
0.59	0.45	3.22
0.84	0.65	2.77
0.62	0.50	2.20
0.51	0.36	2.64
0.50	0.38	3.18
0.50	0.36	3.37
0.49	0.33	1.79
0.67	0.52	2.48
0.40	0.33	1.39
0.33	0.29	2.08
0.25	0.18	2.71
0.53	0.45	2.40
1.00	1.00	1.61
0.49	0.33	1.79
0.07	0.00	2.56
1.00	1.00	0.69
0.21	0.21	2.08
0.76	0.58	3.40
0.56	0.42	2.30
0.20	0.00	1.39
-0.50	-0.33	1.10
0.50	0.39	2.20
0.50	0.33	1.10
0.77	0.57	2.83
0.67	0.49	2.71
0.74	0.57	2.08
0.50	0.40	1.61
0.79	0.62	1.95
0.68	0.47	2.64
1.00	1.00	1.10
0.58	0.41	2.83
0.62	0.42	2.40
0.42	0.28	2.20
1.00	1.00	1.10
0.80	0.60	1.61
0.13	0.11	2.89
0.45	0.32	3.04
0.80	0.60	1.61
0.69	0.53	2.89
0.60	0.33	1.39
0.58	0.39	3.32
0.84	0.65	2.77
0.31	0.20	1.79
0.50	0.33	2.30
0.50	0.43	1.95
0.66	0.44	3.04
0.53	0.39	2.20
-1.00	-1.00	0.69
0.79	0.61	3.37
0.73	0.56	2.40
0.69	0.46	2.56
0.83	0.65	2.89
1.00	1.00	0.69
0.20	0.00	1.39
0.73	0.61	2.20
0.79	0.64	2.08
0.59	0.42	3.14
0.56	0.42	3.47
-0.50	-0.33	1.10
0.79	0.64	2.08
0.52	0.37	3.58
0.86	0.71	1.95
0.73	0.60	2.94
0.59	0.42	2.89
0.60	0.47	1.79
0.74	0.54	3.97
0.83	0.64	2.08
0.71	0.50	3.22
0.72	0.55	3.22
0.64	0.45	2.77
0.87	0.70	3.30
0.49	0.35	4.01
0.58	0.43	3.33
0.65	0.50	2.20
0.77	0.60	1.79
0.57	0.44	2.75
1.00	1.00	0.69
0.68	0.50	2.20
0.70	0.50	2.20
0.76	0.58	2.48
0.78	0.65	2.64
-0.30	-0.20	1.61
0.88	0.71	2.40
0.85	0.67	2.48
0.55	0.38	2.94
0.65	0.50	3.91
-0.30	-0.20	1.61
0.70	0.60	1.61
0.45	0.31	2.56
1.00	1.00	0.69
0.94	0.82	2.30
0.64	0.42	2.40
-1.00	-1.00	1.10
0.10	0.00	1.61
-0.50	-0.33	1.10
0.82	0.71	1.95
0.14	0.07	1.79
0.16	0.10	2.64
1.00	1.00	0.69
0.67	0.49	3.14
0.89	0.73	1.79
0.24	0.17	3.14
0.61	0.52	1.95
-0.60	-0.40	1.61
0.70	0.60	1.61
0.63	0.42	3.04
0.60	0.50	2.20
0.24	0.21	2.08
0.71	0.60	1.79
0.39	0.30	2.64
0.46	0.24	2.48
0.51	0.37	2.77
1.00	1.00	1.10
0.80	0.60	1.61
1.00	1.00	0.69
0.89	0.73	1.79
0.72	0.52	3.50
0.50	0.33	1.10
0.50	0.33	1.10
-1.00	-1.00	0.69
1.00	1.00	1.10
0.60	0.46	3.40
0.75	0.58	2.71
0.50	0.38	2.40
0.60	0.33	1.39
0.50	0.33	1.10
0.68	0.47	3.33
0.23	0.16	2.40
0.57	0.43	2.83
0.83	0.73	1.79
0.51	0.40	3.40
0.90	0.80	1.61
0.54	0.43	2.83
0.87	0.69	3.22
0.43	0.33	1.95
0.93	0.81	1.95
0.39	0.26	3.43
0.64	0.57	2.08
0.86	0.71	1.95
0.53	0.43	2.71
1.00	1.00	0.69
0.11	0.14	1.95
0.83	0.73	1.79
0.09	0.10	2.56
0.61	0.43	1.95
0.40	0.33	1.39
0.33	0.22	2.71
0.90	0.73	2.71
0.79	0.59	2.94
1.00	1.00	1.39
0.70	0.54	2.71
0.09	0.20	1.79
0.77	0.60	1.79
0.79	0.56	2.83
0.84	0.66	2.89
0.70	0.60	1.61
1.00	1.00	1.10
0.50	0.33	1.10
0.77	0.60	1.79
1.00	1.00	1.10
0.75	0.57	2.77
0.89	0.73	1.79
0.32	0.24	2.94
0.72	0.51	3.22
1.00	1.00	0.69
1.00	1.00	1.79
0.40	0.33	1.39
0.87	0.69	2.56
0.52	0.33	2.48
0.50	0.43	1.95
0.63	0.50	2.20
0.86	0.67	2.56
0.58	0.41	3.09
0.77	0.60	1.79
0.80	0.67	1.39
0.67	0.50	2.71
0.20	0.20	1.61
0.77	0.61	2.20
0.71	0.60	1.79
0.70	0.50	2.83
-0.31	-0.20	1.79
0.50	0.33	1.10
0.47	0.33	2.48
0.83	0.61	3.18
0.66	0.47	1.79
0.50	0.20	1.61
0.60	0.40	1.61
0.83	0.73	1.79
1.00	1.00	1.10
0.74	0.64	2.08
0.57	0.43	1.95
1.00	1.00	1.39
-0.50	-0.33	1.10
-0.30	-0.20	1.61
0.50	0.33	1.10
-0.37	-0.33	1.79
1.00	1.00	1.39
0.37	0.33	1.79
0.54	0.33	1.79
0.43	0.33	1.95
0.87	0.67	2.20
0.60	0.40	1.61
0.52	0.29	2.08
0.60	0.47	1.79
0.47	0.31	2.71
0.68	0.51	2.30
0.14	0.24	1.95
0.80	0.67	1.39
-0.33	-0.21	2.08
0.72	0.50	2.94
0.76	0.57	2.08
0.78	0.56	2.71
-0.60	-0.40	1.61
0.56	0.40	3.50
0.34	0.21	2.48
-0.30	-0.20	1.61
0.59	0.42	2.89
0.89	0.81	1.95
0.61	0.47	2.30
-0.53	-0.38	2.30
0.59	0.42	2.30
0.89	0.73	1.79
0.14	0.33	1.79
0.54	0.38	2.64
0.77	0.60	1.79
0.38	0.25	2.83
0.50	0.34	3.69
0.79	0.58	2.77
0.96	0.90	1.95
0.71	0.50	2.08
0.63	0.44	3.33
0.76	0.56	2.64
0.67	0.56	3.37
0.69	0.52	2.89
0.32	0.22	2.89
0.60	0.38	2.40
0.73	0.53	3.00
1.00	1.00	1.10
0.74	0.50	2.08
-0.11	-0.14	1.95
0.60	0.33	1.39
0.20	0.20	1.61
0.21	0.14	1.95
-0.60	-0.40	1.61
1.00	1.00	1.39
0.29	0.23	2.56
-0.26	-0.20	1.79
0.54	0.42	2.77
0.31	0.14	2.08
0.69	0.50	2.08
0.70	0.60	1.61
0.90	0.80	1.61
0.80	0.67	1.39
0.55	0.42	3.40
0.84	0.67	2.64
0.43	0.20	1.79
0.53	0.47	2.30
0.67	0.48	3.04
0.47	0.33	3.00
0.31	0.21	3.47
0.69	0.45	2.64
0.63	0.49	2.71
0.90	0.80	1.61
0.76	0.64	2.40
0.43	0.20	1.79
0.81	0.60	3.40
0.53	0.36	2.48
0.74	0.55	2.81
0.76	0.54	3.04
0.65	0.47	2.64
0.80	0.60	1.61
0.82	0.61	2.94
0.37	0.30	2.77
0.87	0.72	2.20
0.63	0.44	2.94
0.65	0.50	2.20
0.79	0.62	1.95
0.42	0.27	2.48
0.85	0.67	2.56
0.61	0.48	2.77
0.55	0.47	2.30
0.68	0.51	2.56
0.61	0.44	2.94
0.54	0.38	3.85
0.76	0.52	2.48
1.00	1.00	1.79
0.90	0.75	2.77
0.32	0.24	1.95
0.57	0.52	1.95
-0.20	0.00	1.39
1.00	1.00	0.69
1.00	1.00	0.69
0.60	0.42	3.04
0.81	0.64	2.08
0.58	0.42	3.14
0.76	0.57	2.08
0.68	0.53	2.40
0.75	0.56	2.71
0.51	0.38	3.18
0.72	0.53	3.04
1.00	1.00	1.95
0.86	0.71	1.95
0.75	0.52	1.95
0.85	0.70	2.98
0.17	0.15	2.48
0.77	0.60	1.79
0.50	0.37	2.83
0.69	0.49	3.37
0.67	0.50	3.61
0.32	0.26	2.56
0.69	0.51	3.18
0.79	0.62	1.95
0.88	0.75	2.71
0.60	0.33	1.39
0.83	0.60	1.79
0.73	0.52	3.22
0.47	0.25	2.94
0.43	0.29	3.00
0.11	0.14	1.95
0.84	0.64	2.40
0.43	0.33	1.95
0.79	0.71	1.95
0.78	0.58	3.18
0.77	0.58	3.04
1.00	1.00	1.39
0.60	0.47	1.79
0.71	0.56	2.30
0.56	0.41	2.64
0.78	0.59	2.94
0.80	0.60	3.00
0.80	0.62	2.83
1.00	1.00	0.69
1.00	1.00	1.39
0.64	0.42	2.94
0.52	0.36	2.08
0.62	0.49	2.56
0.89	0.73	1.79
0.69	0.56	2.56
0.59	0.41	2.89
0.59	0.38	3.56
0.54	0.42	3.22
0.77	0.60	1.79
0.84	0.64	2.56
0.65	0.49	3.71
0.52	0.38	2.56
0.40	0.28	2.20
0.54	0.24	1.95
0.71	0.53	3.26
0.50	0.33	1.95
0.47	0.37	2.77
0.49	0.38	2.56
0.77	0.54	3.04
0.43	0.28	2.20
0.69	0.50	3.26
0.46	0.38	2.64
0.74	0.51	3.18
0.90	0.80	1.61
0.53	0.38	3.40
0.78	0.61	2.48
0.92	0.78	2.20
0.13	0.11	2.20
0.60	0.41	2.71
0.66	0.50	2.71
0.52	0.38	2.56
0.68	0.56	2.30
0.93	0.79	2.08
0.64	0.46	2.62
0.74	0.50	2.08
0.66	0.51	2.30
1.00	1.00	1.39
0.68	0.52	1.95
0.40	0.33	1.39
0.67	0.52	2.89
0.58	0.43	2.71
0.72	0.59	3.00
0.10	0.00	1.61
0.60	0.43	2.08
0.45	0.32	3.04
0.66	0.60	1.79
0.55	0.46	2.56
0.61	0.47	3.37
-0.40	-0.33	1.39
0.49	0.33	1.79
0.28	0.22	2.20
0.53	0.37	2.83
0.54	0.41	2.71
0.72	0.50	3.26
0.60	0.43	2.77
0.76	0.50	2.83
0.40	0.33	1.39
0.40	0.40	1.61
0.45	0.34	2.64
0.50	0.33	1.95
0.60	0.40	1.61
0.50	0.33	1.10
0.87	0.73	2.30
0.48	0.36	2.08
-1.00	-1.00	0.69
0.46	0.32	2.94
0.83	0.64	2.08
0.28	0.24	2.30
0.71	0.56	2.83
0.70	0.52	3.30
0.50	0.33	1.10
0.71	0.56	2.30
0.11	0.07	2.77
0.63	0.49	2.64
0.72	0.58	2.48
0.75	0.59	3.00
0.19	0.13	2.56
0.55	0.28	2.56
0.40	0.33	1.39
0.30	0.20	1.61
0.37	0.28	2.56
0.60	0.33	1.79
0.80	0.67	1.39
0.89	0.73	1.79
0.78	0.65	2.64
0.78	0.67	2.20
0.51	0.38	2.94
0.50	0.33	1.10
0.29	0.24	1.95
0.24	0.21	2.08
0.38	0.21	2.08
0.41	0.36	2.56
0.46	0.33	1.95
0.88	0.72	2.20
0.78	0.56	2.20
0.68	0.53	3.33
0.52	0.36	2.08
0.68	0.51	2.56
0.50	0.33	1.10
1.00	1.00	0.69
1.00	1.00	0.69
0.90	0.80	1.61
0.76	0.60	2.40
0.54	0.33	1.79
1.00	1.00	0.69
0.61	0.52	2.77
0.91	0.74	2.56
0.57	0.41	3.04
0.39	0.27	2.40
0.50	0.33	1.10
0.73	0.56	2.64
0.75	0.59	2.56
0.10	0.00	1.61
0.56	0.43	2.77
0.21	0.20	2.30
-0.37	-0.22	2.20
0.76	0.58	3.64
0.81	0.69	2.56
0.07	0.05	1.95
0.10	0.00	1.61
0.85	0.65	2.83
0.18	0.14	1.95
0.44	0.27	2.77
0.71	0.57	2.08
0.80	0.59	2.56
0.35	0.33	2.20
0.84	0.67	2.64
0.64	0.48	2.48
1.00	1.00	1.39
0.60	0.49	2.40
0.00	0.00	1.39
0.48	0.50	2.08
0.26	0.20	1.79
0.64	0.44	3.04
0.77	0.60	1.79
0.66	0.42	2.30
0.17	0.06	2.20
0.52	0.38	3.22
0.31	0.21	2.08
0.64	0.36	2.08
0.43	0.20	1.79
1.00	1.00	1.10
0.46	0.33	1.95
0.43	0.27	2.48
1.00	1.00	1.10
0.54	0.33	1.79
0.71	0.57	2.08
0.54	0.33	1.79
0.82	0.62	1.95
0.83	0.64	2.08
0.57	0.40	3.47
-0.11	0.05	1.95
-1.00	-1.00	1.10
0.81	0.64	2.08
-0.31	-0.21	2.08
0.30	0.20	1.61
0.53	0.44	2.20
0.46	0.28	2.77
0.71	0.62	1.95
0.62	0.43	2.71
-0.48	-0.29	2.08
-0.05	-0.07	2.30
0.02	0.07	2.08
0.71	0.50	2.08
0.90	0.79	2.08
0.68	0.56	2.20
0.64	0.45	2.89
1.00	1.00	1.39
0.90	0.80	1.61
0.43	0.24	2.48
0.40	0.33	1.39
0.86	0.71	2.08
0.11	0.14	1.95
0.70	0.52	2.71
0.77	0.54	2.56
-0.40	-0.33	1.39
1.00	1.00	0.69
0.90	0.80	1.61
1.00	1.00	1.61
0.59	0.47	2.83
0.63	0.46	2.89
0.40	0.33	1.39
0.57	0.36	2.08
0.83	0.73	1.79
1.00	1.00	1.39
1.00	1.00	1.79
0.73	0.50	3.04
0.41	0.28	3.26
0.26	0.20	1.79
0.42	0.33	2.20
0.66	0.46	3.33
0.62	0.45	2.48
0.06	0.04	2.94
0.24	0.14	2.71
0.77	0.53	2.94
0.84	0.65	2.89
1.00	1.00	1.61
0.65	0.46	2.56
0.40	0.33	1.39
0.93	0.79	2.08
0.29	0.21	2.08
